step time temp atoms pxx pyy pzz lx ly lz density
42000 542000 281.112706898793 1500 202.93195224277 -472.762798727342 258.529451568458 32.4646904656516 32.4646904656516 32.4646904656516 1.06789060257237
43000 543000 287.585877683886 1500 -64.0475383522372 -9.04167269779679 253.378876824951 32.3256782932823 32.3256782932823 32.3256782932823 1.08172688724591
44000 544000 297.039997638831 1500 76.5996180378629 -285.802153812833 -689.134749856183 32.245247426738 32.245247426738 32.245247426738 1.0898417045102
45000 545000 285.595465343858 1500 -408.410369830665 170.120721709432 -91.1341634887466 32.1709067641087 32.1709067641087 32.1709067641087 1.09741440859312
46000 546000 274.401097776894 1500 -349.384367883899 -130.150277119105 -27.6208305571647 32.0400196577778 32.0400196577778 32.0400196577778 1.11091861102131
47000 547000 282.175315606459 1500 159.959624830245 153.273950874235 315.645052412837 32.1796045259245 32.1796045259245 32.1796045259245 1.09652479516252
48000 548000 278.975739760671 1500 -187.480538396028 189.858458433244 516.512105922706 32.0238455292255 32.0238455292255 32.0238455292255 1.11260272016606
49000 549000 288.020213744096 1500 182.470642333244 134.77088427341 199.66603681808 31.9990597905878 31.9990597905878 31.9990597905878 1.11519011300105
50000 550000 278.39923809627 1500 -24.3982613899158 87.1629752226379 193.8613575018 31.9717892043844 31.9717892043844 31.9717892043844 1.11804617795382
51000 551000 279.5398078203 1500 28.0327691406819 4.54787027352843 200.25632926318 32.0874079471135 32.0874079471135 32.0874079471135 1.10600389592352
52000 552000 272.821175942026 1500 290.854716865672 532.637234261245 -134.685744487319 32.0144618335199 32.0144618335199 32.0144618335199 1.11358134531338
53000 553000 271.486076582185 1500 -309.955419676823 -149.70075976898 134.418358305808 32.2313550828661 32.2313550828661 32.2313550828661 1.09125154121634
54000 554000 276.33591506504 1500 418.830515865883 124.045393985061 593.596952166335 31.9879319473775 31.9879319473775 31.9879319473775 1.11635436253192
55000 555000 286.15024872208 1500 247.779789072923 61.3914853422426 592.732168283982 31.9397852886283 31.9397852886283 31.9397852886283 1.12141041985865
56000 556000 284.965133624691 1500 15.6024898383145 -223.095332621932 229.0190538277 32.1088021087602 32.1088021087602 32.1088021087602 1.10379457056512
57000 557000 280.083027523551 1500 -128.083618357754 312.409308374454 191.175272647353 32.4290999227095 32.4290999227095 32.4290999227095 1.0714104536049
58000 558000 288.698145916389 1500 232.354910549031 93.3541256546461 586.831259237778 32.2589248328822 32.2589248328822 32.2589248328822 1.08845605183841
59000 559000 276.52918797067 1500 -81.6930914680779 -509.590898451048 543.194981299227 32.3490240394871 32.3490240394871 32.3490240394871 1.07938658474958
60000 560000 277.080302369992 1500 -227.431419220908 -19.3824149332618 249.510357305121 32.1411323717806 32.1411323717806 32.1411323717806 1.10046705075795
61000 561000 276.413379065849 1500 291.044649791326 249.717427436658 235.168800435466 32.3802445596717 32.3802445596717 32.3802445596717 1.07626741167015
62000 562000 282.948155786286 1500 -40.7657864822152 -240.134068574314 379.084734143736 32.2551629702957 32.2551629702957 32.2551629702957 1.08883693036653
63000 563000 283.192610179411 1500 551.14999500345 -13.0547784561796 512.410146451019 31.948134369702 31.948134369702 31.948134369702 1.12053146713216
64000 564000 267.901427681162 1500 380.093155892129 103.003499252338 482.879643260794 32.0237732628879 32.0237732628879 32.0237732628879 1.11261025243635
65000 565000 270.180659934653 1500 826.337043024353 -329.598757688573 356.100646437177 32.0146569022905 32.0146569022905 32.0146569022905 1.11356098992231
66000 566000 282.633371692437 1500 68.2145401197824 -112.717293981019 -146.748041686728 32.4224272096874 32.4224272096874 32.4224272096874 1.07207209616682
67000 567000 282.347960090567 1500 17.3435169045836 -205.909521300106 -176.352381696116 32.0134645317384 32.0134645317384 32.0134645317384 1.11368542132704
68000 568000 270.921748968606 1500 564.15893454015 437.721191979628 157.240502948643 32.0714819222707 32.0714819222707 32.0714819222707 1.10765236921932
69000 569000 280.946365087084 1500 374.944247917865 -84.1917342119282 325.990704544568 31.9671970057094 31.9671970057094 31.9671970057094 1.11852808080286
70000 570000 277.806876741086 1500 -18.6203875958071 -93.533104336457 35.5536338066245 32.2836705856339 32.2836705856339 32.2836705856339 1.08595503289227
71000 571000 280.37707695926 1500 -601.610827546482 -20.2516587143171 -63.819800489818 32.2416205855683 32.2416205855683 32.2416205855683 1.09020953286457
72000 572000 273.899727061435 1500 222.228292381576 -367.217894191086 -27.2256780482666 32.3398900033248 32.3398900033248 32.3398900033248 1.08030142468564
73000 573000 277.825390563744 1500 -280.009126960058 -367.276537452353 239.229078728305 32.1520902839248 32.1520902839248 32.1520902839248 1.0993422674116
74000 574000 280.803670755017 1500 -311.618146814884 189.063600564184 134.411751336405 32.184674460616 32.184674460616 32.184674460616 1.0960066821009
75000 575000 286.029428318005 1500 -290.052562137191 77.3925389219289 25.3137413055285 32.2220400049843 32.2220400049843 32.2220400049843 1.09219822541194
76000 576000 278.050770789773 1500 338.851870577974 140.567171309372 -284.701783349425 32.3246616469475 32.3246616469475 32.3246616469475 1.08182895497446
77000 577000 269.548345825394 1500 432.1732078938 398.673151325247 685.164443063992 31.8879479195843 31.8879479195843 31.8879479195843 1.12688824321244
78000 578000 281.438541214641 1500 -104.710441844786 -211.80874226784 -88.4224394334046 32.3072348000371 32.3072348000371 32.3072348000371 1.0835805476706
79000 579000 280.32163485152 1500 253.27407445418 25.8072578526768 438.776441293321 32.2405976455351 32.2405976455351 32.2405976455351 1.09031330771134
80000 580000 283.626873219445 1500 208.95528213151 -20.2361259500355 -547.678750206401 32.3032657671194 32.3032657671194 32.3032657671194 1.0839800083946
81000 581000 274.676864487563 1500 -166.083196352815 425.378922978338 106.490217749121 32.1498989471297 32.1498989471297 32.1498989471297 1.09956707620818
82000 582000 279.104113013902 1500 20.1388381436284 -260.285114983243 30.5921104052783 32.2851003453212 32.2851003453212 32.2851003453212 1.08581076331102
83000 583000 281.174363244982 1500 364.568983433358 421.221893629871 428.193053704424 32.0874922999659 32.0874922999659 32.0874922999659 1.1059951734278
84000 584000 293.076752501775 1500 -71.3095955623759 -20.575013110108 161.864938919889 31.9494623142508 31.9494623142508 31.9494623142508 1.12039175193515
85000 585000 277.230173390238 1500 114.652424395672 6.24991582786823 -1.76450538782684 32.3165808231614 32.3165808231614 32.3165808231614 1.08264069821115
86000 586000 295.848814413585 1500 -448.327698000967 -248.700076524184 -99.3374134312723 32.1976420186048 32.1976420186048 32.1976420186048 1.09468296961706
87000 587000 278.481538964467 1500 -146.514326888157 205.174909728201 274.34157447109 31.7424805017119 31.7424805017119 31.7424805017119 1.14245204560339
88000 588000 275.542857355078 1500 44.2190192518831 -87.0755262998714 353.219152088735 31.9621696914268 31.9621696914268 31.9621696914268 1.11905596205429
89000 589000 284.305173128498 1500 217.444485147154 -100.70360012136 240.613672889912 32.1008336810069 32.1008336810069 32.1008336810069 1.10461676330415
90000 590000 279.254300084781 1500 114.197709265654 146.045964217426 -362.45668549886 32.0307896604113 32.0307896604113 32.0307896604113 1.11187925523049
91000 591000 302.269624115085 1500 -153.62427717418 83.233419096511 191.923590256749 32.0947590589691 32.0947590589691 32.0947590589691 1.10524409932223
92000 592000 280.063915635038 1500 419.729951744191 426.406819749754 -281.21834240156 32.0306030494732 32.0306030494732 32.0306030494732 1.11189868883648
93000 593000 293.025947697279 1500 -60.5609502367508 -222.268923095254 -130.872759768395 32.2474356403568 32.2474356403568 32.2474356403568 1.08961985946199
94000 594000 266.522792117689 1500 245.092956764972 139.751636944882 230.505651568976 31.9580716942583 31.9580716942583 31.9580716942583 1.1194865083291
95000 595000 276.344432090618 1500 -20.0804952946665 258.1041514816 209.622138500656 32.2385676162011 32.2385676162011 32.2385676162011 1.09051928839268
96000 596000 280.720224828835 1500 203.261564471756 -182.079441059859 -6.05359543957074 32.1216994327636 32.1216994327636 32.1216994327636 1.10246553618004
97000 597000 284.697169377937 1500 286.572137480348 217.036048114333 338.063511601733 32.0983450079909 32.0983450079909 32.0983450079909 1.10487371515726
98000 598000 277.515955684079 1500 -6.94180672240029 392.536346452983 225.90998790277 31.8934815425695 31.8934815425695 31.8934815425695 1.12630178862816
99000 599000 276.981141835338 1500 -58.8523975316803 48.4760025782282 -302.513043674933 32.2979386576957 32.2979386576957 32.2979386576957 1.08451646051813
100000 600000 280.600685302605 1500 -12.4594740264139 287.022577492656 289.403445265998 32.1312140502537 32.1312140502537 32.1312140502537 1.101486447868
101000 601000 279.530420528816 1500 362.086565424301 294.261231930134 341.710942223656 32.1049128181508 32.1049128181508 32.1049128181508 1.10419577065261
102000 602000 284.26560880352 1500 143.550406008758 335.826301158183 -34.7736672409381 32.1355314521621 32.1355314521621 32.1355314521621 1.10104255409086
103000 603000 292.343201008812 1500 491.314355488115 3.69578062073849 639.260818670667 32.1632713916722 32.1632713916722 32.1632713916722 1.09819615342381
104000 604000 282.060587653249 1500 -221.474004653147 -180.055996408985 65.2848973096585 32.1284092617511 32.1284092617511 32.1284092617511 1.10177495012902
105000 605000 275.417422792202 1500 -53.8751099857407 338.59821257428 -151.336707450106 32.2623722797243 32.2623722797243 32.2623722797243 1.08810716304073
106000 606000 284.320693612475 1500 133.010965863838 -67.8154553893269 -114.204245497058 32.3215529190745 32.3215529190745 32.3215529190745 1.08214114003375
107000 607000 273.832994325593 1500 -62.9853134927945 62.0820976385939 303.899724520463 32.3616959658672 32.3616959658672 32.3616959658672 1.07811910925923
108000 608000 278.294996809102 1500 -75.7785539742828 607.19073932127 173.969907291201 32.1276735347326 32.1276735347326 32.1276735347326 1.10185064414042
109000 609000 276.40043051511 1500 -615.700025282019 138.510996216197 373.286652848381 32.2339785736689 32.2339785736689 32.2339785736689 1.09098511533527
110000 610000 270.08963298129 1500 18.7237944022868 310.424086938675 -220.899543294198 31.9706360573682 31.9706360573682 31.9706360573682 1.1181671625456
111000 611000 277.158902607883 1500 289.779833320147 -58.7291576802405 263.667141425319 32.1166100883784 32.1166100883784 32.1166100883784 1.10298972437442
112000 612000 277.135114422187 1500 -293.387234373482 550.714646226285 -106.209260524521 32.2874387173543 32.2874387173543 32.2874387173543 1.08557486547503
113000 613000 278.499946242696 1500 248.942684046055 -96.6391811413197 95.804142593666 31.9382790499407 31.9382790499407 31.9382790499407 1.12156908758941
114000 614000 276.774366932824 1500 315.909494201052 53.4000596578297 -123.502201220922 32.1917690277135 32.1917690277135 32.1917690277135 1.09528221311422
115000 615000 290.539830448332 1500 -249.80645197971 -274.852654602615 55.3768035547496 32.2740714767358 32.2740714767358 32.2740714767358 1.08692429095596
116000 616000 279.278481667617 1500 209.964996672421 -336.805897530639 -12.9318988135943 32.2120129192075 32.2120129192075 32.2120129192075 1.09321849459415
117000 617000 276.001364198902 1500 114.316906526515 328.233570718492 478.820017253298 32.1350591405592 32.1350591405592 32.1350591405592 1.10109110319867
118000 618000 268.869694159139 1500 -7.4681214140151 373.792533170272 161.763731785716 32.1462825786738 32.1462825786738 32.1462825786738 1.09993821278067
119000 619000 280.988171084514 1500 217.782053723265 -32.2637644972849 47.169457024189 32.118884080578 32.118884080578 32.118884080578 1.10275546849715
120000 620000 290.097320050904 1500 -8.42074089006917 131.834007145863 315.670213163089 32.336753099792 32.336753099792 32.336753099792 1.08061584680103
121000 621000 281.888927329395 1500 -352.062766386142 -39.6167028081916 66.8479233923953 32.0287839604392 32.0287839604392 32.0287839604392 1.11208815193879
122000 622000 291.371531654839 1500 5.01522036974015 36.4942242360238 264.154800445127 32.1797934705885 32.1797934705885 32.1797934705885 1.09650548043703
123000 623000 273.262199936942 1500 175.537748129992 427.95474317414 276.879459805168 32.2934794937275 32.2934794937275 32.2934794937275 1.08496578074644
124000 624000 285.841841168526 1500 -187.956610176401 -262.118478099227 432.483126258923 32.0996733853839 32.0996733853839 32.0996733853839 1.10473655221688
125000 625000 271.875191676701 1500 395.546431985132 -135.71728139054 24.4311960524382 32.2087291310556 32.2087291310556 32.2087291310556 1.09355290058142
126000 626000 277.0703841607 1500 -182.649692414596 802.834895947715 156.604127324935 32.2554267513654 32.2554267513654 32.2554267513654 1.0888102174456
127000 627000 279.713052810229 1500 56.8988668613545 438.583360583389 -42.9636435771052 32.0788621735404 32.0788621735404 32.0788621735404 1.10688804607974
128000 628000 272.416950986331 1500 -41.7366251287955 161.754180322707 11.5326420744394 32.1902415124197 32.1902415124197 32.1902415124197 1.09543814295309
129000 629000 285.151831518378 1500 189.294630586196 -205.881902003187 115.923639862904 32.0219767398036 32.0219767398036 32.0219767398036 1.11279752464886
130000 630000 276.030555768803 1500 470.573916643422 313.992216412709 216.773890044556 32.0362572007357 32.0362572007357 32.0362572007357 1.11131006821622
131000 631000 282.502999371402 1500 -199.653186570047 255.61826766079 8.46719246980246 32.232507657194 32.232507657194 32.232507657194 1.09113448204574
132000 632000 280.285384949556 1500 513.586923885297 213.316912904009 234.572716054992 32.034114559974 32.034114559974 32.034114559974 1.11153307711339
133000 633000 288.237198389758 1500 231.346587787764 280.018728454007 95.6073103404236 32.0791569898197 32.0791569898197 32.0791569898197 1.1068575285431
134000 634000 265.73098412893 1500 -298.765938858607 70.401696157882 -185.756464416232 32.3592976388179 32.3592976388179 32.3592976388179 1.07835884318933
135000 635000 277.927906847683 1500 148.214479079508 -98.4408791071057 -240.12739614316 32.3807834536581 32.3807834536581 32.3807834536581 1.07621367754253
136000 636000 277.653219220942 1500 -284.129735567547 38.2184705474903 -140.10947984437 32.3083999846428 32.3083999846428 32.3083999846428 1.08346331569622
137000 637000 277.862015027476 1500 186.602074278526 190.878810376839 111.565493822516 32.317083537847 32.317083537847 32.317083537847 1.08259017531251
138000 638000 278.805862258618 1500 158.516551203811 67.6679902821065 -446.384472007487 31.9983480113268 31.9983480113268 31.9983480113268 1.11526453436034
139000 639000 277.100746752837 1500 -174.266595424327 264.108191962616 -59.0673993903741 32.2695785692939 32.2695785692939 32.2695785692939 1.08737835299289
140000 640000 294.197524414685 1500 200.939357127171 742.004259583602 96.5198209743194 32.1742426578695 32.1742426578695 32.1742426578695 1.09707309721881
141000 641000 277.261317119136 1500 230.694553875807 -281.519208397052 -265.905127075209 32.2167315357919 32.2167315357919 32.2167315357919 1.09273821091784
142000 642000 276.899279777342 1500 458.223586673822 238.118875652225 338.276237183171 32.3014557534234 32.3014557534234 32.3014557534234 1.08416224122834
143000 643000 290.117362053045 1500 598.230336855145 264.080592563357 957.974172652063 32.1005628206532 32.1005628206532 32.1005628206532 1.10464472537574
144000 644000 282.219850651276 1500 219.065488478309 216.69587077732 396.606017311868 32.0489877589312 32.0489877589312 32.0489877589312 1.10998628426907
145000 645000 278.709565580266 1500 -73.9547545932831 612.970513514227 198.491112570612 31.9980341451091 31.9980341451091 31.9980341451091 1.11529735331038
146000 646000 289.349610097149 1500 167.523951809253 49.6380749215351 -59.3573495490955 32.371061824623 32.371061824623 32.371061824623 1.07718358942905
147000 647000 286.763583003768 1500 -70.0480292427613 -177.303988525186 215.043654375382 32.0239524198493 32.0239524198493 32.0239524198493 1.11259157915509
148000 648000 282.181885296638 1500 237.668700438363 -124.481640515649 122.755332419303 32.2022529166319 32.2022529166319 32.2022529166319 1.09421280851988
149000 649000 278.015334962694 1500 -0.22644378054205 -66.512195068585 258.469147128062 32.0562695695287 32.0562695695287 32.0562695695287 1.10923003214521
150000 650000 274.175390532834 1500 283.386687476794 237.537799970781 -14.3181913546005 32.2051775123042 32.2051775123042 32.2051775123042 1.09391473476043
151000 651000 284.700508288855 1500 -133.057775767198 -283.138345347145 -162.62216223735 32.2487965821031 32.2487965821031 32.2487965821031 1.08948191509833
152000 652000 286.05145992518 1500 117.979016974811 -196.422491045021 402.340823342391 32.1944324995666 32.1944324995666 32.1944324995666 1.09501039481094
153000 653000 283.071730132704 1500 -509.01137570322 221.99667340746 -503.566776313831 32.2872420630411 32.2872420630411 32.2872420630411 1.08559470157123
154000 654000 279.970196254633 1500 -1.607667858535 137.633672742293 -71.1492221591453 32.2996825964061 32.2996825964061 32.2996825964061 1.08434080292927
155000 655000 276.63619592623 1500 361.909548483694 298.231964083077 396.392757602339 32.1340693121198 32.1340693121198 32.1340693121198 1.1011928573385
156000 656000 284.043253511998 1500 -301.160720388893 -337.546628194139 -28.2463482949205 32.4667355272266 32.4667355272266 32.4667355272266 1.06768881778166
157000 657000 278.012947260841 1500 165.328254356825 -276.337254483962 271.388500273466 32.3736215136749 32.3736215136749 32.3736215136749 1.07692810021505
158000 658000 268.155772488773 1500 656.500979494739 608.648884900726 763.490801363652 32.1861970137968 32.1861970137968 32.1861970137968 1.09585115118912
159000 659000 280.761795696583 1500 500.206113497725 277.414220694486 271.572176279597 31.9169993890921 31.9169993890921 31.9169993890921 1.12381389688644
160000 660000 276.763842884456 1500 498.627232900769 284.253931828932 -170.714812134885 32.1503473335004 32.1503473335004 32.1503473335004 1.09952107135391
161000 661000 284.091132053368 1500 472.587971047967 -186.950833561549 93.9111707600576 32.2589659671329 32.2589659671329 32.2589659671329 1.08845188808743
162000 662000 286.356297131481 1500 171.341889697335 335.109879585598 83.7646981674346 31.9978504433544 31.9978504433544 31.9978504433544 1.11531656240608
163000 663000 274.548518519409 1500 121.031325587342 377.931000654433 93.4806736762329 32.3226078499972 32.3226078499972 32.3226078499972 1.08203518816576
164000 664000 286.419257514897 1500 -125.759814630458 4.82404015027762 212.704958096801 32.2688418276284 32.2688418276284 32.2688418276284 1.08745283368549
165000 665000 275.156928284022 1500 251.842143416976 126.976148709127 -61.4659171210392 32.1054214738887 32.1054214738887 32.1054214738887 1.10414328917843
166000 666000 265.641955716343 1500 -18.8147567281951 250.127324821338 83.042334377866 32.1827930515092 32.1827930515092 32.1827930515092 1.09619891129917
167000 667000 277.466880308758 1500 47.0870394206262 -585.048578593581 34.21808544085 32.0223056273374 32.0223056273374 32.0223056273374 1.1127632377853
168000 668000 277.678802736475 1500 -156.981347158936 -248.802624370485 -329.070370275764 32.3490752112682 32.3490752112682 32.3490752112682 1.07938146243499
169000 669000 273.253175300222 1500 257.160575452677 276.265759004512 917.876584209939 32.1151791521846 32.1151791521846 32.1151791521846 1.10313716663859
170000 670000 278.384462068563 1500 30.1568481194365 348.716953526524 25.8750370095166 32.259729316171 32.259729316171 32.259729316171 1.08837462311413
171000 671000 289.784992170941 1500 277.280532204479 211.013877619971 308.001128387625 32.3249652981778 32.3249652981778 32.3249652981778 1.08179846811042
172000 672000 285.165707271258 1500 -170.965699267508 -273.314907399948 190.680372301603 32.411441755881 32.411441755881 32.411441755881 1.07316256206746
173000 673000 287.994566497598 1500 -386.662741284399 -156.055102087468 367.308442912338 32.3350102828328 32.3350102828328 32.3350102828328 1.08079058778159
174000 674000 278.690834819551 1500 81.469326331287 230.688977326689 -16.0404276850995 32.0252585826182 32.0252585826182 32.0252585826182 1.11245545225159
175000 675000 281.069650884009 1500 -324.584670134291 115.889016194265 -313.87130311181 32.3639156261723 32.3639156261723 32.3639156261723 1.07789729795902
176000 676000 281.859686270399 1500 -113.365072760608 163.55443216051 60.0004956496446 32.1606178650917 32.1606178650917 32.1606178650917 1.09846800763447
177000 677000 287.03812522365 1500 -121.263796710941 -170.341137341786 423.480272393961 32.1283505109802 32.1283505109802 32.1283505109802 1.10178099434651
178000 678000 291.001334697942 1500 -48.2553930327953 53.4672131020675 -80.1185388887404 32.3019444378265 32.3019444378265 32.3019444378265 1.08411303628062
179000 679000 279.58549805046 1500 263.311064107023 325.390180476502 467.215695213319 32.0576382049885 32.0576382049885 32.0576382049885 1.10908796927089
180000 680000 288.215884727849 1500 415.9919598632 172.501441705243 184.603429805002 32.0344102722573 32.0344102722573 32.0344102722573 1.11150229543701
181000 681000 279.056418491199 1500 -69.111391426613 -143.891968395615 156.679933145773 32.1126700366222 32.1126700366222 32.1126700366222 1.10339576689548
182000 682000 288.68785006764 1500 171.283745830275 -275.054947562306 -602.19252290512 32.4018758913962 32.4018758913962 32.4018758913962 1.07411331800617
183000 683000 294.819796404845 1500 -54.8326277199591 227.45644131055 242.767937692345 32.196524270957 32.196524270957 32.196524270957 1.09479698395439
184000 684000 278.991208801724 1500 148.272089238184 280.865785527872 530.716161144016 32.1017951710984 32.1017951710984 32.1017951710984 1.10451751219465
185000 685000 273.172110146998 1500 454.690544837745 323.625922240105 311.006216095197 32.06545072433 32.06545072433 32.06545072433 1.10827750254638
186000 686000 278.66659601948 1500 119.36677991479 26.4198261779378 124.863573963446 32.4011838255811 32.4011838255811 32.4011838255811 1.07418214632343
187000 687000 274.026097093869 1500 16.5543401308101 374.28289525698 119.321431669643 32.1773241411032 32.1773241411032 32.1773241411032 1.09675794155787
188000 688000 273.782450947312 1500 207.480936547114 391.614029287189 -114.913408695972 32.3130818144647 32.3130818144647 32.3130818144647 1.08299243619658
189000 689000 286.538700106526 1500 -296.162481455925 -200.633681511239 -736.389742468177 32.1837137311484 32.1837137311484 32.1837137311484 1.09610483708928
190000 690000 269.974979174103 1500 109.06341342835 -110.96753850608 430.391951299345 32.0216514810088 32.0216514810088 32.0216514810088 1.11283143459805
191000 691000 275.632153130457 1500 236.306221470376 589.466874642858 322.308637753655 32.2829887460873 32.2829887460873 32.2829887460873 1.08602384275979
192000 692000 279.964208668569 1500 251.485158565709 90.9665184488376 177.467258882906 32.231399193658 32.231399193658 32.231399193658 1.09124706087373
193000 693000 280.894110291555 1500 -134.838738526573 -216.155171500676 478.053622267315 31.9473878084042 31.9473878084042 31.9473878084042 1.12061002425679
194000 694000 291.439912188798 1500 -111.905847440627 -318.482564907044 -136.99948731744 32.3765559335202 32.3765559335202 32.3765559335202 1.07663530754252
195000 695000 277.732521872816 1500 -212.832947852681 140.371268129212 -183.976468136066 32.1345558668466 32.1345558668466 32.1345558668466 1.10114283805587
196000 696000 284.193223101603 1500 -17.4933023236823 208.358192806309 -48.6228125414655 32.1671124096445 32.1671124096445 32.1671124096445 1.09780279941907
