step time temp atoms pxx pyy pzz lx ly lz density IL_con ACN_con
5658000 5658000 307.355808394756 3065 -320.634386958536 -315.360601734639 -212.803324767948 46.9407073449014 46.9407073449014 46.9407073449014 0.912921375538181 1.04357512005618 15.011426726962
5659000 5659000 300.496272087153 3065 368.69633072873 -167.772393141878 398.408577812001 46.7454793565098 46.7454793565098 46.7454793565098 0.924407396880666 1.05670497594808 15.2002946540224
5660000 5660000 300.575315387144 3065 -214.664244430876 303.784746377828 374.231203864211 46.7828059219727 46.7828059219727 46.7828059219727 0.922196492933394 1.05417765605611 15.1639401294225
5661000 5661000 296.204764577554 3065 199.542201280965 -46.6153088390198 210.642288915358 46.938868487334 46.938868487334 46.938868487334 0.91302867242454 1.04369777285418 15.0131910402871
5662000 5662000 300.278053834894 3065 63.173416009833 147.380731703873 -47.6814197322521 46.8699831478723 46.8699831478723 46.8699831478723 0.917060257302693 1.04830634242651 15.0794835410583
5663000 5663000 305.778912011383 3065 42.5534165253734 -150.390494785945 35.3364115794056 46.8985121948709 46.8985121948709 46.8985121948709 0.915387691888184 1.0463944059772 15.0519810705951
5664000 5664000 312.037904999888 3065 170.771073262859 41.3141973033831 23.0294865815715 46.8199617588285 46.8199617588285 46.8199617588285 0.920002698063931 1.05166989382639 15.1278669342719
5665000 5665000 293.1925500299 3065 -211.608732393736 -19.4631822765352 -85.3609148859538 47.0105801793951 47.0105801793951 47.0105801793951 0.90885673897122 1.03892876856633 14.9445907478387
5666000 5666000 295.817964531728 3065 -247.87247539646 -276.023504883528 -406.729638486399 46.9925313632356 46.9925313632356 46.9925313632356 0.909904357956722 1.04012631869262 14.9618170458092
5667000 5667000 310.441023920353 3065 198.635072520584 -68.1233004349245 16.1203164911662 46.9581470300946 46.9581470300946 46.9581470300946 0.91190460952981 1.0424128384647 14.9947077533
5668000 5668000 296.156784719716 3065 -147.244944340351 -31.7923621174756 -337.384788786505 46.9318182139552 46.9318182139552 46.9318182139552 0.913440209993864 1.04416820807437 15.0199580699929
5669000 5669000 298.989762162162 3065 -134.815876021288 -129.208167957299 -359.45648857546 46.9381788460427 46.9381788460427 46.9381788460427 0.913068917159605 1.04374377725867 15.0138527959517
5670000 5670000 300.580970160436 3065 101.276116982525 -173.104338395354 3.78812991687252 46.9137946464805 46.9137946464805 46.9137946464805 0.914493404083215 1.04537213119162 15.0372760409871
5671000 5671000 303.741319312308 3065 -81.2100019122404 -24.3528099008488 224.045902620387 46.8654243302561 46.8654243302561 46.8654243302561 0.917327903475082 1.04861229307458 15.0838845234575
5672000 5672000 302.867331011366 3065 -159.944007572562 173.621725066837 46.669163467267 46.8636934365067 46.8636934365067 46.8636934365067 0.917429550762989 1.04872848772565 15.0855559388228
5673000 5673000 291.974874744572 3065 -163.852736769511 -305.712130324846 -359.048951397843 46.9793708090264 46.9793708090264 46.9793708090264 0.910669259676699 1.04100069016167 14.9743945430948
5674000 5674000 299.59698993905 3065 269.672626759458 378.265313528942 220.977495369924 46.7478476485957 46.7478476485957 46.7478476485957 0.924266909825725 1.0565443829341 15.1979845852828
5675000 5675000 306.839888929212 3065 296.917580861834 50.8815762567366 -45.5429283886108 46.7823160935384 46.7823160935384 46.7823160935384 0.922225460468461 1.05421076931175 15.164416450869
5676000 5676000 298.343292500027 3065 -78.1763929767432 -58.5644037265813 -0.726578576733758 46.8777795066494 46.8777795066494 46.8777795066494 0.916602777756648 1.04778339019319 15.0719610743174
5677000 5677000 304.10862434661 3065 373.606993613357 -28.8982394766747 271.697066909733 46.9126075613362 46.9126075613362 46.9126075613362 0.914562827361579 1.04545149005865 15.0384175877667
5678000 5678000 305.925069108911 3065 -155.20248819417 130.972536992483 -239.170533806996 46.9493266310928 46.9493266310928 46.9493266310928 0.912418666341119 1.0430004650807 15.0031605361608
5679000 5679000 297.791970121037 3065 151.107136083911 -84.5248969670511 -329.170027399601 47.018051335588 47.018051335588 47.018051335588 0.908423556509034 1.03843359072068 14.9374678049821
5680000 5680000 304.651391737972 3065 -148.454855073009 -79.8176925085782 -212.623472415042 47.0118129868904 47.0118129868904 47.0118129868904 0.908785241025457 1.0388470381136 14.9434150867109
5681000 5681000 302.755566475819 3065 -2.61407947074177 188.306953579949 234.108161203943 46.8489129762045 46.8489129762045 46.8489129762045 0.918298149972157 1.04972139746386 15.0998385635185
5682000 5682000 308.368790034422 3065 239.897952763623 61.8921368501889 33.4979597244571 46.8362917816334 46.8362917816334 46.8362917816334 0.919040724331578 1.05057024616764 15.1120489256422
5683000 5683000 305.870812547413 3065 -25.7899307608624 -86.4000630366135 -269.392237129625 46.8504449447056 46.8504449447056 46.8504449447056 0.918208070282971 1.0496184259211 15.0983573574804
5684000 5684000 292.859078784131 3065 63.0422273104354 -249.820357502309 -165.390647230638 46.8051498675754 46.8051498675754 46.8051498675754 0.920876402738598 1.05266863970439 15.1422335095939
5685000 5685000 295.250180128065 3065 -149.685332229462 -47.2492353645332 -58.8665690991546 46.9395328991586 46.9395328991586 46.9395328991586 0.912989902218144 1.04365345400715 15.0125535307183
5686000 5686000 297.988949313071 3065 144.059367825196 50.7239603337271 142.675687957774 46.8611348937243 46.8611348937243 46.8611348937243 0.917579829512381 1.04890027378318 15.0880270151888
5687000 5687000 303.625871074821 3065 -167.086828385111 5.5755713760269 -398.944500401538 46.8727046456574 46.8727046456574 46.8727046456574 0.916900528997774 1.04812375442995 15.0768570829539
5688000 5688000 302.545429827044 3065 466.536237173652 311.799983596153 351.823067456094 46.8637509535638 46.8637509535638 46.8637509535638 0.917426172814233 1.04872462633805 15.0855003942473
5689000 5689000 295.668140284458 3065 -176.917597704911 -174.153228947212 -113.309618214351 46.9674574520347 46.9674574520347 46.9674574520347 0.911362412811366 1.04179304466788 14.9857922579149
5690000 5690000 293.433030956652 3065 99.3123782179451 83.8324734585893 -308.689191208811 46.8238343369136 46.8238343369136 46.8238343369136 0.919774449714486 1.05140897946393 15.1241137815196
5691000 5691000 301.195292043673 3065 77.722009834988 -118.467769141925 -108.81978044615 46.7956958865592 46.7956958865592 46.7956958865592 0.921434640423751 1.05330677018848 15.1514127711727
5692000 5692000 303.443600311054 3065 99.8439224274965 198.274893005314 152.577666431338 46.7010328483693 46.7010328483693 46.7010328483693 0.927049252572953 1.059724923717 15.2437354411599
5693000 5693000 296.692014848554 3065 -7.27028794781013 -170.546276930483 158.847721822624 46.820280615037 46.820280615037 46.820280615037 0.919983901941578 1.05164840767636 15.1275578642676
5694000 5694000 301.689455975191 3065 140.631342438279 -8.5283342262518 63.7963226094764 46.859471082263 46.859471082263 46.859471082263 0.917677572872005 1.04901200579098 15.0896342371472
5695000 5695000 298.650547784368 3065 48.4836582621308 58.1556836750659 267.390101219922 46.9030459650647 46.9030459650647 46.9030459650647 0.915122266294019 1.04609099370784 15.0476166017974
5696000 5696000 300.588578927522 3065 -45.8252811338516 -161.596145143575 -480.544221019911 46.9732372276458 46.9732372276458 46.9732372276458 0.91102604113763 1.04140853279292 14.9802612024828
5697000 5697000 302.847363703664 3065 318.56953120197 284.583947604421 188.425551897403 46.8143563861957 46.8143563861957 46.8143563861957 0.920333210486386 1.05204770789689 15.133301644363
5698000 5698000 298.492287496882 3065 42.117533132634 173.470704825825 62.1144785280012 46.8078861828629 46.8078861828629 46.8078861828629 0.920714913227978 1.05248403844524 15.1395780914815
5699000 5699000 310.631750348849 3065 44.6812891372857 444.338583982102 353.036111969659 46.8601074137149 46.8601074137149 46.8601074137149 0.917640188887738 1.04896927155678 15.0890195216245
5700000 5700000 305.344172474127 3065 103.562070166509 335.139316613081 330.52419144251 46.930211844823 46.930211844823 46.930211844823 0.913534011342194 1.04427543390561 15.0215004723345
5701000 5701000 301.111355632305 3065 -459.912902702204 -62.5940961180244 0.838935898467178 46.9445134543483 46.9445134543483 46.9445134543483 0.912699343395895 1.04332131154019 15.0077757890781
5702000 5702000 295.265896660797 3065 137.160421324498 -202.098065642397 70.1480264663342 46.84842242534 46.84842242534 46.84842242534 0.918326996834762 1.04975437277686 15.1003129007133
5703000 5703000 298.958991132834 3065 58.7818454344396 187.39791311606 186.51816884072 46.8165500335758 46.8165500335758 46.8165500335758 0.920203846494044 1.05189982983482 15.1311744753163
5704000 5704000 298.16419290959 3065 27.2100643981904 154.560043601616 102.707887164817 46.8750831459347 46.8750831459347 46.8750831459347 0.916760962044989 1.04796421319955 15.0745621437166
5705000 5705000 293.059117548946 3065 295.192902149868 196.103998745651 -85.8217280132731 46.8754303592723 46.8754303592723 46.8754303592723 0.91674059043838 1.04794092608811 15.074227167575
5706000 5706000 300.303876583426 3065 271.858183900633 484.003008532942 582.891003352045 46.6093967982424 46.6093967982424 46.6093967982424 0.93252786405092 1.06598761268897 15.3338218132952
5707000 5707000 300.844183543504 3065 71.101921553257 182.093109378242 157.511219211776 46.7671195812572 46.7671195812572 46.7671195812572 0.923124756708873 1.05523876932051 15.1792038356104
5708000 5708000 310.313895252065 3065 89.2091225564686 86.81730657254 -96.6706875186161 46.8543998468439 46.8543998468439 46.8543998468439 0.917975576650017 1.04935265870672 15.0945343983197
5709000 5709000 307.783742065563 3065 -0.803354875512887 235.755389573069 75.7966262362475 46.8844131041596 46.8844131041596 46.8844131041596 0.916213767001872 1.04733870573734 15.0655644594524
5710000 5710000 300.721469016791 3065 -23.2554201657908 88.0220665105825 -216.92461384316 46.852661722059 46.852661722059 46.852661722059 0.91807774471701 1.04946944866874 15.0962143770042
5711000 5711000 296.814207414954 3065 213.691410479723 134.472755712519 111.22844803044 46.805184761987 46.805184761987 46.805184761987 0.920874343132396 1.05266628533539 15.1421996429013
5712000 5712000 295.986741464699 3065 -201.908286268508 -283.477457837122 -177.516032711892 46.9761344535933 46.9761344535933 46.9761344535933 0.910857490519351 1.04121585986794 14.9774896765618
5713000 5713000 298.340512179039 3065 155.431309802611 -5.46184483351575 403.208474430813 46.829873030186 46.829873030186 46.829873030186 0.919418681959639 1.05100229561642 15.11826379079
5714000 5714000 303.681227222265 3065 -89.5383755243521 312.210326293481 -16.4317098952471 46.7518851530866 46.7518851530866 46.7518851530866 0.924027470740676 1.05627067626163 15.1940474200711
5715000 5715000 304.783283009378 3065 -190.998892133782 -151.508708206567 -340.639397801022 46.9542058843081 46.9542058843081 46.9542058843081 0.912134253537949 1.04267534822708 14.9984838552665
5716000 5716000 302.140534373449 3065 -57.6002508200058 102.867085863486 72.6491032381043 46.9487588493882 46.9487588493882 46.9487588493882 0.912451770148561 1.04303830657587 15.0037048715145
5717000 5717000 287.390362356594 3065 266.351078447361 10.7207159532091 68.1010543561482 46.8622552810788 46.8622552810788 46.8622552810788 0.917514018322558 1.0488250439527 15.0869448630119
5718000 5718000 314.006517351286 3065 201.812654458063 -11.0432709654801 65.0811357784343 46.8302243349572 46.8302243349572 46.8302243349572 0.919397990595164 1.05097864298461 15.1179235567786
5719000 5719000 296.310140380784 3065 221.8552460034 71.0021311118517 168.477023054513 46.8974210913667 46.8974210913667 46.8974210913667 0.915451584908271 1.04646744311697 15.0530316817596
5720000 5720000 300.225328117589 3065 68.6542957821069 96.3733553570472 -221.602255484077 46.734119396761 46.734119396761 46.734119396761 0.925081665515454 1.05747574327849 15.2113818456214
5721000 5721000 299.579357529955 3065 -320.142288840141 -6.01798072211971 -223.224304623622 46.9556209250786 46.9556209250786 46.9556209250786 0.912051792594901 1.04258108579568 14.9971279264455
5722000 5722000 293.201422659272 3065 149.595755426937 116.194982644081 -12.503330332021 46.7818451641722 46.7818451641722 46.7818451641722 0.922253311491988 1.05424260626507 15.1648744131975
5723000 5723000 303.660485651112 3065 -186.205757237916 -38.2967539828789 -235.011972520542 46.9169444633573 46.9169444633573 46.9169444633573 0.914309230108711 1.04516159895663 15.0342476157608
5724000 5724000 303.262028106476 3065 56.8075411474049 20.5183429223045 105.98388769454 46.910327356098 46.910327356098 46.910327356098 0.914696198354811 1.04560394858794 15.0406106450727
5725000 5725000 305.961704690263 3065 22.3953882646927 -134.600096345842 216.331310301442 46.8190420058923 46.8190420058923 46.8190420058923 0.920056919066949 1.05173187472776 15.1287585056993
5726000 5726000 302.592754214383 3065 -172.640869725124 153.401764406511 26.7473299757436 46.846184442862 46.846184442862 46.846184442862 0.918458616812163 1.04990482969177 15.1024771655662
5727000 5727000 299.54174010775 3065 115.83641351155 -129.319446544195 -153.638154202643 46.9240533873521 46.9240533873521 46.9240533873521 0.913893743612848 1.04468664965495 15.0274156527289
5728000 5728000 304.296609794335 3065 175.501043312563 -38.5896809572547 174.584642691441 46.8897292213949 46.8897292213949 46.8897292213949 0.915902175464576 1.04698252043523 15.060440870876
5729000 5729000 299.179856891913 3065 165.486509101823 55.5805201841401 129.74081051368 46.8516322544568 46.8516322544568 46.8516322544568 0.918138264618866 1.04953862994277 15.0972095230229
5730000 5730000 292.336238760133 3065 -297.424576683401 -10.1735990932078 -22.2661068499912 46.8669493871501 46.8669493871501 46.8669493871501 0.917238356465573 1.04850993044654 15.0824120764233
5731000 5731000 305.816627195845 3065 118.377981819041 280.694062889637 -131.469732852437 46.9504403923251 46.9504403923251 46.9504403923251 0.912353734526433 1.0429262404781 15.0020928438003
5732000 5732000 299.49295810392 3065 -39.2908979529443 -171.555835086182 -150.084035620706 46.8257817301729 46.8257817301729 46.8257817301729 0.91965969959133 1.05127780675097 15.1222269124947
5733000 5733000 295.518120997963 3065 -47.6239873099678 -352.525273219184 -302.603502901976 47.0223147168164 47.0223147168164 47.0223147168164 0.908176486272991 1.03815116075667 14.9334051585767
5734000 5734000 301.253683953221 3065 14.3462163285026 -336.394513189499 -63.5317730368722 46.8812798627322 46.8812798627322 46.8812798627322 0.916397480680602 1.04754871180081 15.0685853159039
5735000 5735000 298.985518145745 3065 8.14708853242454 72.2863614144434 67.2349837311036 46.8677339463405 46.8677339463405 46.8677339463405 0.917192293918352 1.04845727560732 15.081654656813
5736000 5736000 292.783293251912 3065 -33.6026071534567 45.8956676828063 255.756016770716 46.8296628398025 46.8296628398025 46.8296628398025 0.919431062178997 1.05101644764446 15.1184673622703
5737000 5737000 299.751411483793 3065 6.22768033775268 -94.0043562600878 -62.5582616893997 46.9009799801157 46.9009799801157 46.9009799801157 0.915243204840257 1.04622924050685 15.0496052288293
5738000 5738000 301.069163897712 3065 -70.5813549510495 105.462863272256 71.9061140730584 46.8531354931976 46.8531354931976 46.8531354931976 0.918049894648771 1.04943761280742 15.0957564303837
5739000 5739000 294.273722263569 3065 -189.876101781723 109.135706642658 -66.0431085300281 46.8872134482061 46.8872134482061 46.8872134482061 0.91604961389842 1.04715105968234 15.0628652431229
5740000 5740000 299.378242111265 3065 44.311581537327 -219.324079207505 0.418279189252936 46.8654737749209 46.8654737749209 46.8654737749209 0.917325000041967 1.04860897411345 15.0838367814781
5741000 5741000 297.965874518995 3065 -16.2478438548267 229.234103943528 219.812201519074 46.8368381758868 46.8368381758868 46.8368381758868 0.919008560372703 1.05053347902849 15.1115200444868
5742000 5742000 305.21296212458 3065 9.80346205485492 -157.26398581044 -128.419882956505 46.877418745981 46.877418745981 46.877418745981 0.916623939978317 1.04780758106944 15.072309050768
5743000 5743000 306.650917205653 3065 55.8866842506057 14.8751644287621 -176.026330193546 46.9351155097445 46.9351155097445 46.9351155097445 0.913247709926123 1.04394815814818 15.0167927364392
5744000 5744000 291.268732445254 3065 244.034233378138 244.991701220559 209.048047290536 46.80238220487 46.80238220487 46.80238220487 0.921039780704105 1.05285539968673 15.1449199801091
5745000 5745000 297.419768526807 3065 33.5598021649727 182.229591317073 -96.7946599034605 46.8289432051469 46.8289432051469 46.8289432051469 0.919473450363206 1.05106490226017 15.1191643632809
5746000 5746000 302.61058635631 3065 -401.098336412273 -200.854484641661 -137.806796534402 46.9284341294921 46.9284341294921 46.9284341294921 0.913637833148805 1.04439411428401 15.0232076439315
5747000 5747000 298.927058952797 3065 -32.4958811939675 182.722394258416 121.409186210399 46.819471188764 46.819471188764 46.819471188764 0.920031617475047 1.05170295207076 15.1283424644025
5748000 5748000 299.864890377684 3065 264.201889853259 184.512713405813 297.1971094501 46.6344792123562 46.6344792123562 46.6344792123562 0.931023989299393 1.064268509252 15.3090931715479
5749000 5749000 294.552719935799 3065 115.913020293119 -344.248591994679 -174.425164140292 46.8864398057372 46.8864398057372 46.8864398057372 0.916094960052767 1.04720289560133 15.0636108828806
5750000 5750000 299.964775710757 3065 -71.5398876621568 -141.081015299528 -115.534681196301 46.8983871697042 46.8983871697042 46.8983871697042 0.915395012831023 1.04640277466481 15.0521014509476
5751000 5751000 299.097817769196 3065 145.706375917727 164.91976888554 -89.7682163605965 46.8861932578845 46.8861932578845 46.8861932578845 0.916109411797548 1.04721941562342 15.0638485170446
5752000 5752000 299.742333236093 3065 205.42017612134 -1.26078462462353 -45.8009754399615 46.8492347439802 46.8492347439802 46.8492347439802 0.918279229061792 1.04969976866664 15.0995274415894
5753000 5753000 292.900085173317 3065 -389.984053439265 -73.7182795236209 45.9116005660116 46.8266937433505 46.8266937433505 46.8266937433505 0.919605965789364 1.05121638277696 15.1213433522533
5754000 5754000 297.978067194423 3065 -182.49379256694 -357.315875483013 -134.187875954031 46.9194587440462 46.9194587440462 46.9194587440462 0.914162252271566 1.04499358622503 15.031830817237
5755000 5755000 306.288429025739 3065 -169.880695058563 -59.33145907246 -83.7398037585875 46.9352661453031 46.9352661453031 46.9352661453031 0.913238916934283 1.04393810673766 15.0166481507649
5756000 5756000 305.042303112454 3065 -40.7454485680012 18.0485606120398 13.141550492074 46.8998735001214 46.8998735001214 46.8998735001214 0.915307984685868 1.04630329139115 15.0506704223189
5757000 5757000 306.05803311257 3065 180.346916625421 -43.3559881640064 -94.4113624676838 46.7799226178266 46.7799226178266 46.7799226178266 0.922367023582866 1.05437259238662 15.1667442135614
5758000 5758000 307.020817087532 3065 -257.697627975921 -329.158015685721 81.631280310093 46.8405608338768 46.8405608338768 46.8405608338768 0.918789462910384 1.05028302519241 15.1079173623832
5759000 5759000 312.447994745984 3065 457.988762074557 2.05268562209967 -69.5469144114144 46.7225047956363 46.7225047956363 46.7225047956363 0.925771726488303 1.05826456308476 15.2227287151423
5760000 5760000 296.998210413648 3065 148.251312596611 -139.07904243174 104.796209983448 46.8809603120971 46.8809603120971 46.8809603120971 0.916416219890998 1.04757013289386 15.0688934500887
5761000 5761000 304.204136287047 3065 13.6250882986096 124.198192157575 245.089339046768 46.6460795627126 46.6460795627126 46.6460795627126 0.930329556740318 1.06347469221514 15.2976744187871
5762000 5762000 294.532022096169 3065 79.6740500693068 174.893789704041 177.328080215327 46.6365073054157 46.6365073054157 46.6365073054157 0.930902531585995 1.06412966898465 15.3070960077023
5763000 5763000 299.390690048308 3065 33.0395221559566 22.1310428294074 116.412371784402 46.8356238997212 46.8356238997212 46.8356238997212 0.919080041802659 1.05061519060174 15.1126954340404
5764000 5764000 298.344339260134 3065 242.831522374709 281.548651398218 334.624211921021 46.8032825751736 46.8032825751736 46.8032825751736 0.920986626681459 1.0527946384678 15.1440459533445
5765000 5765000 295.521826094701 3065 -92.6061550336026 232.0919246035 -98.6186169064716 46.8047827571122 46.8047827571122 46.8047827571122 0.920898071422507 1.05269340952578 15.1425898139477
5766000 5766000 293.689753250118 3065 -280.514184652912 -92.7444104870883 -188.715768802984 46.8573458333124 46.8573458333124 46.8573458333124 0.91780244433382 1.04915474836909 15.0916875342323
5767000 5767000 302.210240089923 3065 -226.297718929559 -104.551190390832 -193.958499948868 46.9803518831229 46.9803518831229 46.9803518831229 0.910612209314482 1.04093547497426 14.9734564477066
5768000 5768000 300.915470842564 3065 -86.5072566655277 -113.485143059332 -264.871587152807 46.8626528099499 46.8626528099499 46.8626528099499 0.91749066911827 1.04879835310142 15.0865609253819
5769000 5769000 294.148926279261 3065 182.155166082136 186.572818802146 182.455725951781 46.7567222250135 46.7567222250135 46.7567222250135 0.923740723204425 1.05594289053705 15.1893323484944
5770000 5770000 299.057350963122 3065 -166.944646829468 -87.0744327565749 -212.870850388915 46.9137550269952 46.9137550269952 46.9137550269952 0.914495721002114 1.0453747796989 15.0373141387458
5771000 5771000 291.977948036666 3065 78.6015137166041 60.3199621308353 -156.198090599089 46.9564673610882 46.9564673610882 46.9564673610882 0.912002471621197 1.0425247061967 14.9963169275986
5772000 5772000 303.182524602741 3065 -22.4162024110746 -82.1757447880711 -161.84024854304 46.7418069785522 46.7418069785522 46.7418069785522 0.924625298602454 1.05695406291391 15.2038776742232
5773000 5773000 299.759403491702 3065 136.673230899989 -71.0812578838195 13.596838203797 46.8423831930823 46.8423831930823 46.8423831930823 0.918682233142203 1.05016044911828 15.1061541527015
5774000 5774000 297.295338758264 3065 -198.618929348622 -54.80692074266 -306.908079231898 46.913813686277 46.913813686277 46.913813686277 0.914492290652441 1.04537085841097 15.0372577325271
5775000 5775000 295.418684797869 3065 49.922875169838 -4.47597094703813 110.335088197965 46.8304950929856 46.8304950929856 46.8304950929856 0.919382043745946 1.05096041388457 15.1176613381857
5776000 5776000 295.448702843004 3065 74.3328971300373 -141.092488985719 41.7657181235355 46.9414480160235 46.9414480160235 46.9414480160235 0.912878162310268 1.04352572231973 15.0107161595223
5777000 5777000 299.811033211495 3065 -287.241447301131 135.311694578064 124.635009094153 46.7870776399659 46.7870776399659 46.7870776399659 0.921943922957258 1.05388893925066 15.1597870492211
5778000 5778000 301.666115887879 3065 56.1429634950463 -125.233430567774 98.7403904512346 46.8614076591015 46.8614076591015 46.8614076591015 0.917563806782979 1.04888195794328 15.0877635488763
5779000 5779000 304.385920436774 3065 218.080449226534 -306.620477057547 -40.8172355454843 46.8407973060224 46.8407973060224 46.8407973060224 0.918775547667817 1.05026711845464 15.1076885500782
5780000 5780000 296.671027370787 3065 -177.339965612545 290.244769680462 85.9893263003151 46.9340974179461 46.9340974179461 46.9340974179461 0.91330714156899 1.04401609541584 15.0177699879048
5781000 5781000 302.780138347239 3065 -9.81550208445805 160.145260775568 -106.514623980105 46.8655734240148 46.8655734240148 46.8655734240148 0.917319148598952 1.04860228523475 15.0837405645306
5782000 5782000 296.519741672841 3065 -189.916441948316 -406.2966243435 -51.2885387838507 46.9167306490206 46.9167306490206 46.9167306490206 0.914321730552144 1.04517588841475 15.0344531641198
5783000 5783000 289.761288102691 3065 -231.245418879171 330.335032537831 -235.491729715447 46.9484664109048 46.9484664109048 46.9484664109048 0.912468821036122 1.04305779771992 15.003985244125
5784000 5784000 299.391253955012 3065 -187.896065873709 -175.104062995394 -103.307327692433 46.8851729757626 46.8851729757626 46.8851729757626 0.916169220282968 1.04728778366587 15.0648319650398
5785000 5785000 296.535848357198 3065 -198.11208124299 -120.879987361145 8.36602331336305 46.8705950020955 46.8705950020955 46.8705950020955 0.917024343536293 1.04826528882202 15.0788930007476
5786000 5786000 296.552770506483 3065 -271.76821012217 10.4581571405386 -113.795517011109 46.882907181068 46.882907181068 46.882907181068 0.916302058782661 1.04743963349323 15.0670162664025
5787000 5787000 298.869206194204 3065 -389.636798854141 95.5704551679841 -29.6050363301414 46.9236712402147 46.9236712402147 46.9236712402147 0.913916072090974 1.04471217369773 15.0277828062673
5788000 5788000 299.681911899385 3065 24.394342021117 129.582954035947 215.52759397851 46.8386582084662 46.8386582084662 46.8386582084662 0.918901433444341 1.05041102051222 15.1097585258296
5789000 5789000 306.108688047658 3065 53.5044078108796 25.1868288721656 48.4590066790174 46.8431879762277 46.8431879762277 46.8431879762277 0.918634884062832 1.05010632362346 15.1053755782759
5790000 5790000 293.831083502371 3065 284.661692030565 105.534084139751 35.9007916780961 46.8524408826274 46.8524408826274 46.8524408826274 0.918090726883089 1.04948428879177 15.0964278464662
5791000 5791000 295.460102265663 3065 -32.5354081525571 207.193664532903 14.3025148530427 46.8736676234981 46.8736676234981 46.8736676234981 0.916844019439404 1.04805915744412 15.0759278801577
5792000 5792000 301.789673444481 3065 -42.1308092481039 182.729301531038 -9.22410101563472 46.899271985618 46.899271985618 46.899271985618 0.915343203447228 1.04634355052419 15.0512495344634
5793000 5793000 298.153310250725 3065 260.316897960326 345.372704082107 175.587879511163 46.792455720535 46.792455720535 46.792455720535 0.92162606922869 1.05352559553691 15.1545604896463
5794000 5794000 299.402794752426 3065 -221.013933399009 -192.944328064021 -15.6296285277506 46.787524997171 46.787524997171 46.787524997171 0.921917477811051 1.05385870937833 15.1593522041345
5795000 5795000 301.846220450697 3065 -55.7088795065511 94.641655403842 -145.611044940156 46.8846475728703 46.8846475728703 46.8846475728703 0.91620002119824 1.04732299268793 15.0653384332802
5796000 5796000 296.479609538993 3065 129.770242859139 -232.877283093871 219.736875140582 46.8149280874533 46.8149280874533 46.8149280874533 0.920299493726583 1.05200916572601 15.1327472300588
5797000 5797000 295.517376232322 3065 -226.282600368903 -378.328703693786 -106.760200278086 46.9808421715478 46.9808421715478 46.9808421715478 0.910583700376839 1.04090288594872 14.9729876671084
5798000 5798000 299.250486761502 3065 -34.5035992624498 111.175042630134 -176.648621156377 46.9243262856847 46.9243262856847 46.9243262856847 0.91387779887918 1.04466842297323 15.0271534689226
5799000 5799000 292.635314672755 3065 143.719516628387 148.384538151479 61.3260180531637 46.7515184585507 46.7515184585507 46.7515184585507 0.924049213680369 1.056295530966 15.194404945434
5800000 5800000 287.350407249701 3065 -4.05839803973398 -137.356458300249 -96.9554512140412 46.9273235672362 46.9273235672362 46.9273235672362 0.913702699987257 1.04446826461123 15.0242742678692
5801000 5801000 306.286709838018 3065 -22.6528963745392 -202.151812118613 -298.340030421303 47.0410705155382 47.0410705155382 47.0410705155382 0.907090619096483 1.03690988850755 14.9155499346855
5802000 5802000 293.261006619616 3065 244.639845546331 207.075108060412 508.871170131835 46.6812382113041 46.6812382113041 46.6812382113041 0.928229066133598 1.06107358759012 15.2631354522579
5803000 5803000 304.693410885013 3065 177.804852697915 -26.9643345006714 159.441166011945 46.8755832122405 46.8755832122405 46.8755832122405 0.916731622481902 1.0479306746727 15.0740797049072
5804000 5804000 297.553554468493 3065 -40.2883942574821 44.0612198680971 27.3189469768279 46.874974984102 46.874974984102 46.874974984102 0.916767308209949 1.04797146760287 15.0746664955183
5805000 5805000 293.612291643023 3065 37.608625115846 18.7338317459981 58.8897184522459 46.8880381240682 46.8880381240682 46.8880381240682 0.916001279776428 1.04709580816943 15.0620704713603
5806000 5806000 298.542638491283 3065 -229.542373305045 -192.384433679501 -107.007410777448 46.8211219064325 46.8211219064325 46.8211219064325 0.919934311461748 1.05159172000059 15.1267424338546
5807000 5807000 298.314385837326 3065 -134.343193618587 318.478771411396 -17.0447185095102 46.8281607336981 46.8281607336981 46.8281607336981 0.919519542740109 1.05111759119817 15.1199222733891
5808000 5808000 308.350328273096 3065 -15.6200878225856 71.7473700114136 282.270986544917 46.8072494842578 46.8072494842578 46.8072494842578 0.920752485989558 1.05252698847382 15.1401959111235
5809000 5809000 291.609327393219 3065 37.1990525569616 196.868010607768 332.909196892415 46.8150360480539 46.8150360480539 46.8150360480539 0.920293126806977 1.05200188759772 15.1326425369825
5810000 5810000 288.882607295358 3065 -1.78314869039251 135.331754209721 -451.347290903854 46.8919064809535 46.8919064809535 46.8919064809535 0.915774601369655 1.04683668843371 15.0583431336234
5811000 5811000 299.223057654004 3065 68.0795060712352 -215.959587287063 -39.4906470889179 46.8210351690681 46.8210351690681 46.8210351690681 0.919939424088481 1.0515975643265 15.1268265022351
5812000 5812000 303.52759512808 3065 -231.237851106438 -62.4570362046281 -14.0052407082919 46.8757844036506 46.8757844036506 46.8757844036506 0.916719818664309 1.04791718153879 15.0738856113657
5813000 5813000 296.66253962272 3065 114.123402468053 209.953885636783 211.86790400589 47.004268329795 47.004268329795 47.004268329795 0.909222918741901 1.03934735455674 14.9506119463163
