step time temp atoms pxx pyy pzz lx ly lz
144000 144000 301.736712920248 12600 -210.634106367391 -320.322722769919 34.4522314950636 51.2146116016427 51.2146116016427 51.2146116016427
145000 145000 298.664070550804 12600 157.558962924986 -919.20651116404 259.387825891899 51.1739338283531 51.1739338283531 51.1739338283531
146000 146000 296.392304726061 12600 50.160428195196 508.600511283341 -295.158589960383 51.116546060497 51.116546060497 51.116546060497
147000 147000 302.094805969792 12600 -689.631220280017 288.028072609023 248.140084630823 51.2840222136228 51.2840222136228 51.2840222136228
148000 148000 299.887354483703 12600 -28.4627683075772 -573.859809180266 -69.5522301742876 51.2407139171237 51.2407139171237 51.2407139171237
149000 149000 300.497330378114 12600 95.417213888817 312.783943094752 61.2658274119341 51.2262711792166 51.2262711792166 51.2262711792166
150000 150000 298.731821734588 12600 17.3218293002318 -53.1868903170733 -597.162484488451 51.1625010604147 51.1625010604147 51.1625010604147
151000 151000 301.575659727868 12600 -215.210924488343 -82.2803290798574 -152.046468267924 51.1726615213216 51.1726615213216 51.1726615213216
152000 152000 298.085758597425 12600 -338.383319003339 -75.5254058896557 163.173034376754 51.1742558412793 51.1742558412793 51.1742558412793
153000 153000 296.565908302991 12600 675.854546239643 19.4366706292047 -389.598886500912 51.2121268301493 51.2121268301493 51.2121268301493
154000 154000 301.852862401927 12600 -101.248255202909 469.54458415934 -478.115958650009 51.3228118451244 51.3228118451244 51.3228118451244
155000 155000 303.212429198761 12600 377.262601084074 818.418591383357 534.3644022102 51.2401356066846 51.2401356066846 51.2401356066846
156000 156000 300.133122634644 12600 511.530907097018 10.0591851452172 -606.584298564294 51.1444728398057 51.1444728398057 51.1444728398057
157000 157000 297.619654059319 12600 371.140251269052 1681.74017699302 -100.486772228074 51.2400011540042 51.2400011540042 51.2400011540042
158000 158000 296.282889366503 12600 828.334717552053 271.342143295083 477.060669587271 51.2006785898472 51.2006785898472 51.2006785898472
159000 159000 301.627150017695 12600 -511.57585472156 -465.795029684668 192.13595950362 51.208596674912 51.208596674912 51.208596674912
160000 160000 300.79753980534 12600 -206.080608295024 -27.7622276218514 1030.71894824216 51.240467805231 51.240467805231 51.240467805231
161000 161000 300.805459320927 12600 481.920697306606 -39.7657175270275 381.556975572838 51.2769194535505 51.2769194535505 51.2769194535505
162000 162000 303.564821751665 12600 -219.982304867917 504.085245006133 -22.841085707049 51.2927567023263 51.2927567023263 51.2927567023263
163000 163000 302.772664198129 12600 -522.826306866192 356.364268018256 -420.594895346393 51.1928924792971 51.1928924792971 51.1928924792971
164000 164000 300.443588475828 12600 -91.3450220686404 86.3880105085791 774.263476324285 51.1112840247148 51.1112840247148 51.1112840247148
165000 165000 295.045525725961 12600 -188.260026417073 -569.645138196774 242.587259437885 51.1970285103765 51.1970285103765 51.1970285103765
166000 166000 300.007166720159 12600 -484.909655562306 -598.192034127803 -1068.82136766567 51.2091920775487 51.2091920775487 51.2091920775487
167000 167000 298.575696968919 12600 -1004.32826911527 -437.396159697179 -351.601213592993 51.3008422836016 51.3008422836016 51.3008422836016
168000 168000 300.008317124029 12600 520.331853092798 -91.8959942076849 -1443.47609568022 51.20796463428 51.20796463428 51.20796463428
169000 169000 298.069160550471 12600 -987.866073897979 342.542306373565 50.6508751996692 51.2510434663327 51.2510434663327 51.2510434663327
170000 170000 301.050826067568 12600 -414.729945606593 53.1430242092555 -546.675855035411 51.285595293947 51.285595293947 51.285595293947
171000 171000 298.044219919335 12600 -116.945727613629 990.277492446882 -699.018929450585 51.273158701851 51.273158701851 51.273158701851
172000 172000 297.564286702981 12600 -987.264277471305 -275.35209499752 -417.593694978946 51.1738777048393 51.1738777048393 51.1738777048393
173000 173000 300.403693743433 12600 586.367149532693 170.726011023176 782.084809778741 51.1042997605486 51.1042997605486 51.1042997605486
174000 174000 301.033201175637 12600 -342.389419895594 921.907959396383 157.674259645685 51.1835783237093 51.1835783237093 51.1835783237093
175000 175000 302.196190120681 12600 1137.03739635535 440.561748704051 1370.15947469563 51.0799546326292 51.0799546326292 51.0799546326292
176000 176000 297.543557683671 12600 -669.802132720034 -816.733174505408 375.233340076756 51.100245602658 51.100245602658 51.100245602658
177000 177000 296.706957454194 12600 1538.01651808806 -36.1708696401228 1220.33090972065 51.1691856245304 51.1691856245304 51.1691856245304
178000 178000 296.292472920812 12600 250.402120790592 -471.38092416935 -314.194169307179 51.1675937465721 51.1675937465721 51.1675937465721
179000 179000 299.53626858925 12600 -356.595569713104 -370.54156657592 533.603014994745 51.2262910577897 51.2262910577897 51.2262910577897
180000 180000 300.556141700394 12600 413.281416830641 -452.614384272072 -932.815774044807 51.1803596303707 51.1803596303707 51.1803596303707
181000 181000 299.258325465729 12600 -197.417482420025 -610.30228618377 869.910368516716 51.0961893634536 51.0961893634536 51.0961893634536
182000 182000 300.771183791511 12600 87.87960364222 -92.0504284408759 -255.812085892507 51.1463736044149 51.1463736044149 51.1463736044149
183000 183000 296.075168852802 12600 40.7034326144064 -636.518644185688 -1021.76883812203 51.1580682260089 51.1580682260089 51.1580682260089
184000 184000 299.146760944819 12600 -406.628976149186 733.428070141112 -355.451077454738 51.1981875980902 51.1981875980902 51.1981875980902
185000 185000 303.395834806421 12600 -470.65817393639 -357.013101028085 -6.36133187960418 51.1405995756796 51.1405995756796 51.1405995756796
186000 186000 300.713489718648 12600 -1865.70908836406 -825.435238130747 -848.505128946752 51.1115778163392 51.1115778163392 51.1115778163392
187000 187000 298.376410019281 12600 -232.549872591465 -190.958979791663 280.039097541644 51.1595340104299 51.1595340104299 51.1595340104299
188000 188000 298.454538290507 12600 -664.925550002334 -340.458613463614 403.997773817945 51.1122595293461 51.1122595293461 51.1122595293461
189000 189000 302.209762643901 12600 -669.673544092798 657.325285015057 218.317060046633 51.1508432960946 51.1508432960946 51.1508432960946
190000 190000 298.591178022913 12600 71.6584830661757 168.814465394432 -199.270374126226 51.1609939587214 51.1609939587214 51.1609939587214
191000 191000 301.9017423068 12600 -608.946120891711 56.4291860953293 -5.28598479829054 51.2406888059565 51.2406888059565 51.2406888059565
192000 192000 303.705718018924 12600 -736.701846264065 1103.06196551065 65.867128987742 51.0552070391456 51.0552070391456 51.0552070391456
193000 193000 299.190971163968 12600 411.176899372082 1040.9987761531 857.064519453083 51.1178458427865 51.1178458427865 51.1178458427865
194000 194000 299.362650457253 12600 -391.350582299105 -49.9458779390543 1257.99547259315 51.1585406008896 51.1585406008896 51.1585406008896
195000 195000 298.859851559089 12600 1023.0496508023 456.548172678466 1159.28527735913 51.1268519559088 51.1268519559088 51.1268519559088
196000 196000 301.163227596567 12600 1102.68248228103 304.800773048368 1352.87879476386 51.174684495532 51.174684495532 51.174684495532
197000 197000 300.728254192666 12600 -769.687511498926 -361.651352001285 -624.200145779172 51.1529377989206 51.1529377989206 51.1529377989206
198000 198000 301.47553586438 12600 -480.249299545598 202.213925669843 882.60273844818 51.1719773246272 51.1719773246272 51.1719773246272
199000 199000 297.702122789907 12600 406.291732765274 -430.576654050892 132.709802067917 51.1423819015045 51.1423819015045 51.1423819015045
200000 200000 300.704513442842 12600 390.385223691145 -583.690278527561 -314.918140093772 51.1433002476053 51.1433002476053 51.1433002476053
201000 201000 302.217505388516 12600 -598.210261301068 718.505130608392 -551.929316942588 51.2106434720841 51.2106434720841 51.2106434720841
202000 202000 296.781147998638 12600 685.304846376457 364.791741974502 -686.934325560877 51.2017544500417 51.2017544500417 51.2017544500417
203000 203000 296.279296399602 12600 -493.950204570543 -247.004470684364 249.837061492555 51.1630529525567 51.1630529525567 51.1630529525567
204000 204000 300.731823511482 12600 -16.9794268376044 -623.500359418943 -645.512544778859 51.0519141302343 51.0519141302343 51.0519141302343
205000 205000 300.263388512308 12600 -7.30778404094711 -775.95819547904 203.311030860259 51.2065168982641 51.2065168982641 51.2065168982641
206000 206000 298.095976098473 12600 368.33157013459 -239.841902616736 -87.9479212426646 51.1371447048661 51.1371447048661 51.1371447048661
207000 207000 303.487440191853 12600 984.454903911559 -395.37294745283 -342.969794191095 51.2034904822944 51.2034904822944 51.2034904822944
208000 208000 301.653377464682 12600 255.934615759261 476.195426984404 164.346701075875 51.174221000363 51.174221000363 51.174221000363
209000 209000 300.210537856955 12600 -141.132898631249 -651.555461032159 -715.407595503236 51.2472724440941 51.2472724440941 51.2472724440941
210000 210000 298.737089592135 12600 235.205328462044 161.540050733562 -1005.33457219704 51.2032613741291 51.2032613741291 51.2032613741291
211000 211000 300.111273303253 12600 666.387208111318 774.861981494195 -444.61508762924 51.2037159481499 51.2037159481499 51.2037159481499
212000 212000 298.402924253059 12600 -1144.61575078767 616.087895163476 864.830993644085 51.1885184742514 51.1885184742514 51.1885184742514
213000 213000 297.49516852214 12600 138.845420385412 893.383738280096 -411.286910111273 51.1721323585637 51.1721323585637 51.1721323585637
214000 214000 297.204899496154 12600 207.231254293166 -196.687771495574 -380.925686793117 51.2387443974702 51.2387443974702 51.2387443974702
215000 215000 302.303540078336 12600 219.656635082804 -507.571952647464 284.671014789501 51.269126490656 51.269126490656 51.269126490656
216000 216000 297.516410658878 12600 -689.054887525738 -1451.35491511211 -562.451416665279 51.245919956943 51.245919956943 51.245919956943
217000 217000 297.777234323375 12600 -1065.5573131117 -319.343693168079 -105.431959156996 51.2665016622393 51.2665016622393 51.2665016622393
218000 218000 302.47279683259 12600 240.469686460109 -349.465960013993 -164.723238085614 51.2508166449306 51.2508166449306 51.2508166449306
219000 219000 298.970287078317 12600 -81.5382664157626 -650.871022936729 129.07224991682 51.1601267511172 51.1601267511172 51.1601267511172
220000 220000 298.344319378429 12600 31.3585464825164 674.734028143681 401.420605127072 51.2064019315819 51.2064019315819 51.2064019315819
221000 221000 301.850641801114 12600 -799.375731060523 399.73882494084 543.29074203523 51.2034881200386 51.2034881200386 51.2034881200386
222000 222000 302.13870321337 12600 191.902405546808 -343.649849180244 -477.883893832966 51.1741521041533 51.1741521041533 51.1741521041533
223000 223000 299.255957815947 12600 -479.387259068318 276.549529660221 -553.552689289421 51.191435801264 51.191435801264 51.191435801264
224000 224000 301.270992963844 12600 689.403917824376 -269.882450069482 220.69562128579 51.157600544204 51.157600544204 51.157600544204
225000 225000 302.520995629867 12600 -642.92838486398 -412.510155454063 -1409.75721002686 51.148892363489 51.148892363489 51.148892363489
226000 226000 299.764176646693 12600 -1135.84492866692 -1028.40019828701 -824.144520714979 51.1706194596471 51.1706194596471 51.1706194596471
227000 227000 301.586818554804 12600 -222.171497029386 -3.43252035407631 521.317785188999 51.0890144268514 51.0890144268514 51.0890144268514
228000 228000 302.057328077714 12600 -351.356114122424 -506.943881790817 -604.420306049963 51.1679420112959 51.1679420112959 51.1679420112959
229000 229000 298.322948146483 12600 317.225476354987 -236.081126768043 -292.501978451757 51.246975869338 51.246975869338 51.246975869338
230000 230000 300.856638563631 12600 -44.0337274567707 -84.367933444576 384.865296587568 51.12712116485 51.12712116485 51.12712116485
231000 231000 305.666392102011 12600 1152.77467089033 211.819784382278 899.161648295738 51.0606551860837 51.0606551860837 51.0606551860837
232000 232000 299.299983660246 12600 100.471880831284 1076.01298129951 -310.492732537752 51.1227943973795 51.1227943973795 51.1227943973795
233000 233000 302.731351600615 12600 -398.885146090921 111.484229672035 -513.758563680052 51.2531469535976 51.2531469535976 51.2531469535976
234000 234000 300.462494416807 12600 46.922522410186 487.670716793611 28.1910766746787 51.2190997996348 51.2190997996348 51.2190997996348
235000 235000 300.805704454982 12600 -56.1815512292915 47.9507402512483 256.548525356729 51.2323804336851 51.2323804336851 51.2323804336851
236000 236000 301.798073773765 12600 166.560087682525 -714.296911186765 -102.275447975383 51.1810025356709 51.1810025356709 51.1810025356709
237000 237000 299.521225670691 12600 -1068.6656943346 -1170.41358760437 -591.24621377887 51.2363362020413 51.2363362020413 51.2363362020413
238000 238000 298.686019388347 12600 194.424950285628 165.988533582481 89.3216053413702 51.2378206142932 51.2378206142932 51.2378206142932
239000 239000 300.998838435949 12600 -1124.57734851058 -445.187012090583 -510.433105550258 51.2445829628266 51.2445829628266 51.2445829628266
240000 240000 298.373534516698 12600 -250.745917589344 -446.240022859544 186.224263196295 51.124127823258 51.124127823258 51.124127823258
241000 241000 297.906147030395 12600 588.019475442404 -684.885279682139 -288.084500160169 51.2754964444035 51.2754964444035 51.2754964444035
242000 242000 304.829610983107 12600 460.532125686722 -580.482563205685 -953.829619601558 51.1622732353787 51.1622732353787 51.1622732353787
243000 243000 302.484814543922 12600 -1607.58211989573 -69.1451414615197 -602.587975169349 51.3131515242706 51.3131515242706 51.3131515242706
244000 244000 300.330403120659 12600 41.8736600496702 66.0941580350886 -432.704914831811 51.2782738895417 51.2782738895417 51.2782738895417
245000 245000 299.222387043318 12600 394.582209303656 1137.46564551823 -141.943281259186 51.1330601352748 51.1330601352748 51.1330601352748
246000 246000 301.394824442951 12600 -71.7689856568194 -42.9845191297877 -636.926065628908 51.2195258822442 51.2195258822442 51.2195258822442
247000 247000 302.414557398787 12600 253.535503425478 552.008330422077 -130.191329062052 51.2465480930498 51.2465480930498 51.2465480930498
248000 248000 303.421088606329 12600 -567.317173356749 -292.112592279477 -285.754645579524 51.21743889116 51.21743889116 51.21743889116
249000 249000 301.224381345579 12600 -75.5895107755151 198.184120426856 26.7116776643049 51.1868737458598 51.1868737458598 51.1868737458598
250000 250000 299.054569311665 12600 321.419262612142 -46.5823132627637 975.339285003476 51.2148589932487 51.2148589932487 51.2148589932487
251000 251000 301.734569919359 12600 525.800613473403 202.885946459315 573.991550417851 51.317329251572 51.317329251572 51.317329251572
252000 252000 299.62980768621 12600 -66.7373735832659 303.518563781922 1081.99327401482 51.1622396037374 51.1622396037374 51.1622396037374
253000 253000 298.682488825768 12600 -385.562046632153 -355.775826687205 58.7781294172597 51.171943892316 51.171943892316 51.171943892316
254000 254000 300.415955403348 12600 -398.234276199004 -638.445259197394 469.493919743778 51.284951644018 51.284951644018 51.284951644018
255000 255000 301.870761763355 12600 -483.412483322055 -85.1760830714764 -895.151571012981 51.2124506528921 51.2124506528921 51.2124506528921
256000 256000 300.20891064616 12600 288.879574798015 779.897419263983 -881.257085823238 51.2123121386277 51.2123121386277 51.2123121386277
257000 257000 301.096511825451 12600 -25.8633882533276 422.596626680707 -419.595208476576 51.1265126106483 51.1265126106483 51.1265126106483
258000 258000 298.762588112215 12600 -396.283725282405 -679.174569402277 666.468953434376 51.246181270425 51.246181270425 51.246181270425
259000 259000 297.480982068648 12600 -1032.65713281034 -963.88852976959 -581.813147176736 51.2013281556609 51.2013281556609 51.2013281556609
260000 260000 300.611177641368 12600 -107.849336339242 -538.010944679302 381.317477617068 51.3239106910313 51.3239106910313 51.3239106910313
261000 261000 299.828607676722 12600 -2.24563805459693 29.9792779623969 851.106175932888 51.2521271327532 51.2521271327532 51.2521271327532
262000 262000 300.504575861253 12600 -837.129383294292 -1056.92680940814 -175.162319086498 51.2181604688005 51.2181604688005 51.2181604688005
263000 263000 300.192592574 12600 62.7098744053721 1033.42140541757 514.913691241972 51.2378454708665 51.2378454708665 51.2378454708665
264000 264000 301.562898406662 12600 342.509891138834 51.4814195079152 569.498878247825 51.2608673880154 51.2608673880154 51.2608673880154
265000 265000 298.07891321402 12600 35.4615818023169 -183.994107001952 -41.613682625746 51.1662078692449 51.1662078692449 51.1662078692449
266000 266000 299.603455003565 12600 741.981217474486 -149.379604080695 11.1902858286434 51.1823931878828 51.1823931878828 51.1823931878828
267000 267000 300.382630664089 12600 78.0373458961355 -565.638360792775 233.325983558263 51.2674393599803 51.2674393599803 51.2674393599803
268000 268000 300.710398829756 12600 1030.96357496778 338.996207611032 -1711.54256937242 51.2349551994194 51.2349551994194 51.2349551994194
269000 269000 298.574692362362 12600 353.562561196536 -196.176235783003 95.9573716743759 51.1617348563293 51.1617348563293 51.1617348563293
270000 270000 302.266897574075 12600 -507.653591592616 -649.94627596439 91.9151586286629 51.2289462000798 51.2289462000798 51.2289462000798
271000 271000 300.078024802855 12600 183.684279028371 134.225763967282 -358.590003824217 51.1991114825686 51.1991114825686 51.1991114825686
272000 272000 294.436501096827 12600 675.732609232701 1688.65235903601 693.713776543665 51.1798755324227 51.1798755324227 51.1798755324227
273000 273000 299.649576174154 12600 -314.978966328763 1053.22983187231 -607.412305795857 51.2536614623665 51.2536614623665 51.2536614623665
274000 274000 296.515883015293 12600 1254.36683733294 690.218774073773 -508.09159578405 51.1930345933709 51.1930345933709 51.1930345933709
275000 275000 298.057877135145 12600 404.612453330275 342.367344321126 -1085.76133272105 51.1919570684999 51.1919570684999 51.1919570684999
276000 276000 301.440007506707 12600 880.673861960678 1393.39412692906 212.128229419763 51.2590253189405 51.2590253189405 51.2590253189405
277000 277000 299.73708752637 12600 -1134.7902944118 -1452.99933225062 -1.01157976708512 51.2311069790746 51.2311069790746 51.2311069790746
278000 278000 301.867379435238 12600 -434.867589366506 374.086860993413 -686.310384208605 51.233150724163 51.233150724163 51.233150724163
279000 279000 301.325765104479 12600 -42.4061660975782 561.589946409794 -983.419359794501 51.2696581059315 51.2696581059315 51.2696581059315
280000 280000 301.435954529878 12600 634.589832948826 642.339997938979 91.1064688433774 51.1696524483002 51.1696524483002 51.1696524483002
281000 281000 301.303285468734 12600 -520.01476290399 -642.254737837072 -137.777638339039 51.168035663399 51.168035663399 51.168035663399
282000 282000 303.878907103793 12600 -613.269481004762 229.814421936213 545.529269272457 51.3258152069871 51.3258152069871 51.3258152069871
283000 283000 300.497021580721 12600 -527.969027121358 924.172164321628 494.93479638391 51.2096653819612 51.2096653819612 51.2096653819612
284000 284000 296.733760855082 12600 31.992203476108 29.099745616526 -291.17748766234 51.2903137799422 51.2903137799422 51.2903137799422
285000 285000 301.219075026907 12600 -1081.9660217081 -244.773183906023 696.502698671244 51.2160788753666 51.2160788753666 51.2160788753666
286000 286000 301.472679324965 12600 -31.0545813579676 180.248257514557 -307.235705858381 51.2073441549939 51.2073441549939 51.2073441549939
287000 287000 302.267578893417 12600 -737.756259392337 644.855977123304 -82.805592478305 51.1962818774078 51.1962818774078 51.1962818774078
288000 288000 304.340557426706 12600 389.636748562075 379.110511446551 -123.227310981242 51.2645298490297 51.2645298490297 51.2645298490297
289000 289000 299.836058967041 12600 -21.0069493582202 454.553096893475 86.9081649736789 51.2389374077638 51.2389374077638 51.2389374077638
290000 290000 297.684900427783 12600 495.064600205489 527.679071280017 244.73374561585 51.2408472880482 51.2408472880482 51.2408472880482
291000 291000 301.187969720712 12600 1191.60131679703 -746.039076743419 -254.362512402067 51.2957829625943 51.2957829625943 51.2957829625943
292000 292000 297.834565524799 12600 523.429439313881 -385.12430621652 -814.55658269599 51.2061890994579 51.2061890994579 51.2061890994579
293000 293000 301.414023652037 12600 -74.2529501203734 351.782206988449 -839.572368365515 51.1833417146783 51.1833417146783 51.1833417146783
294000 294000 298.850630902292 12600 226.074926651964 913.917470700627 1120.55800076112 51.1410640194709 51.1410640194709 51.1410640194709
295000 295000 298.229713855645 12600 3.88800009877824 634.896511056096 -172.300751695509 51.2700340795167 51.2700340795167 51.2700340795167
296000 296000 299.934109623975 12600 -834.468454540147 16.8323355882 189.185213802014 51.2931015398095 51.2931015398095 51.2931015398095
297000 297000 302.532036554077 12600 -143.249234121537 94.7094260231352 -633.952413145412 51.316908479289 51.316908479289 51.316908479289
298000 298000 297.06159642644 12600 1323.71503764771 -840.578619400441 992.497741079214 51.1339712378024 51.1339712378024 51.1339712378024
299000 299000 302.240451239628 12600 211.400360698133 94.8429416800599 -401.525156901025 51.2849939888057 51.2849939888057 51.2849939888057
300000 300000 300.301404196655 12600 -253.773420603625 568.819134610101 173.548150830234 51.2135244547742 51.2135244547742 51.2135244547742
301000 301000 298.815069991709 12600 -1831.9051695015 76.0269337599146 740.68479191892 51.1367492510461 51.1367492510461 51.1367492510461
302000 302000 299.346835989026 12600 383.724103316917 -988.770207948729 139.445594293938 51.1457313991503 51.1457313991503 51.1457313991503
303000 303000 296.287758066557 12600 -11.2877932780639 -1388.82359852387 -419.790288156464 51.3018795934766 51.3018795934766 51.3018795934766
304000 304000 300.660291651404 12600 915.789003535676 7.42564948818754 317.682847681496 51.2849384418687 51.2849384418687 51.2849384418687
305000 305000 299.739566261883 12600 667.932758859241 -97.4215799616443 -542.743629815449 51.3115334711705 51.3115334711705 51.3115334711705
306000 306000 294.208980979642 12600 44.0588486644668 172.100437185071 154.290647209044 51.177204817466 51.177204817466 51.177204817466
307000 307000 300.959358215003 12600 870.703505194726 -197.890936743521 422.606091109135 51.1547305579495 51.1547305579495 51.1547305579495
308000 308000 299.323730700666 12600 236.746644484406 -375.587346663914 -542.054694079981 51.2202187703498 51.2202187703498 51.2202187703498
309000 309000 300.230016428403 12600 141.419010687368 -82.3852963319185 690.355923145329 51.2154704268409 51.2154704268409 51.2154704268409
310000 310000 298.069588380211 12600 689.088774236256 1213.87444459222 921.393090092363 51.1692387692098 51.1692387692098 51.1692387692098
311000 311000 295.287369844823 12600 -1021.28981978389 -334.217007003007 -573.893291229204 51.2080518944516 51.2080518944516 51.2080518944516
312000 312000 300.390938071713 12600 177.447015202405 -238.131625645194 1219.93775782264 51.1379225522589 51.1379225522589 51.1379225522589
313000 313000 301.556137731316 12600 368.696858520373 -368.414330169688 214.527745158455 51.1781358817489 51.1781358817489 51.1781358817489
314000 314000 298.73425537442 12600 -353.755880262347 262.897530036696 735.545431693785 51.287734080377 51.287734080377 51.287734080377
315000 315000 303.803398678603 12600 -419.33288518185 -249.451315206588 343.432486474655 51.2810955170062 51.2810955170062 51.2810955170062
316000 316000 301.2723912363 12600 469.054296372626 -429.815542484535 -1271.40652523473 51.1803283296136 51.1803283296136 51.1803283296136
317000 317000 296.901004197575 12600 -464.316978407342 530.70103085089 503.31611792678 51.1941106105115 51.1941106105115 51.1941106105115
318000 318000 302.214582448026 12600 1054.65760219758 966.920178341141 -188.891086170482 51.1194832093548 51.1194832093548 51.1194832093548
319000 319000 302.581749182266 12600 -338.601611260528 -1364.08677328637 1009.31628910239 51.1851433125319 51.1851433125319 51.1851433125319
320000 320000 303.080342549162 12600 211.159551065469 -5.94206671043317 -599.131201672731 51.1759944118045 51.1759944118045 51.1759944118045
