step time temp atoms pxx pyy pzz lx ly lz
2030000 10150000 300.798545923159 1800 -375.465045657636 -111.911897800186 -515.066223602606 50.7887822506771 50.7887822506771 50.7887822506771
2031000 10155000 303.503230831696 1800 -413.778396188296 42.3591433381 -422.595251859162 50.5201179272638 50.5201179272638 50.5201179272638
2032000 10160000 285.724313979453 1800 -284.706931073276 -541.12512168227 -471.460311962369 50.4908771844016 50.4908771844016 50.4908771844016
2033000 10165000 295.117334704862 1800 89.6085506583045 34.3051243879787 90.4645148390676 50.5569527910621 50.5569527910621 50.5569527910621
2034000 10170000 289.544491282274 1800 284.737007554577 290.291777172865 261.291271504023 50.5800499713645 50.5800499713645 50.5800499713645
2035000 10175000 299.64975134005 1800 148.818333523578 130.079749300494 -14.8951121302774 50.59190450678 50.59190450678 50.59190450678
2036000 10180000 305.497854398588 1800 -209.606621647901 -812.393382246389 -584.950759638631 50.6930991925087 50.6930991925087 50.6930991925087
2037000 10185000 303.619467651342 1800 -300.784209172272 -113.615697215947 -330.002357412325 50.5937741364671 50.5937741364671 50.5937741364671
2038000 10190000 303.888150010381 1800 149.386563851525 21.7458594379854 392.079363467499 50.5571863019303 50.5571863019303 50.5571863019303
2039000 10195000 309.915696687334 1800 308.061598923724 270.892135244976 297.659034614946 50.5542782421035 50.5542782421035 50.5542782421035
2040000 10200000 307.737665712148 1800 130.668233250336 462.024679108859 234.826049434962 50.7232389305923 50.7232389305923 50.7232389305923
2041000 10205000 300.303676973876 1800 -272.635765930787 -23.0669696034117 215.553143475223 50.6598819515657 50.6598819515657 50.6598819515657
2042000 10210000 300.620865261064 1800 -64.7377395562429 152.266297998182 75.2441434685676 50.6794190826575 50.6794190826575 50.6794190826575
2043000 10215000 297.289169012182 1800 -245.674661097098 426.343684684343 -306.42866036619 50.6925592878029 50.6925592878029 50.6925592878029
2044000 10220000 305.659097408827 1800 427.384807285213 -482.823347922507 -349.649774561079 50.6004850249565 50.6004850249565 50.6004850249565
2045000 10225000 303.034166239074 1800 109.827371404091 216.264581688197 462.254866176565 50.4843351697597 50.4843351697597 50.4843351697597
2046000 10230000 297.00928379343 1800 -41.7488906958035 205.123575825504 26.3070880967494 50.7018843033097 50.7018843033097 50.7018843033097
2047000 10235000 302.32913929883 1800 319.394429908381 9.72958030197655 -195.217950848555 50.8219199326994 50.8219199326994 50.8219199326994
2048000 10240000 298.71627350584 1800 150.220839567905 -66.9815823749882 -157.375188823191 50.57042164547 50.57042164547 50.57042164547
2049000 10245000 293.7049808446 1800 -288.492698444209 -303.077193008859 364.480457167324 50.6251368833518 50.6251368833518 50.6251368833518
2050000 10250000 289.405442588517 1800 -48.9196821144569 432.438675332239 107.659815596629 50.3855314273219 50.3855314273219 50.3855314273219
2051000 10255000 298.482640032147 1800 12.91434512272 218.827090363594 69.7353230869002 50.4724559346049 50.4724559346049 50.4724559346049
2052000 10260000 299.567703705913 1800 48.0184888478915 568.431351360872 678.934832428 50.3655345801231 50.3655345801231 50.3655345801231
2053000 10265000 285.686675957077 1800 -24.9157776230409 -233.743642018238 170.857526275848 50.6006070661707 50.6006070661707 50.6006070661707
2054000 10270000 300.281843095809 1800 -216.38448379673 233.300009983538 239.670022280154 50.5214965477601 50.5214965477601 50.5214965477601
2055000 10275000 302.880608420754 1800 -367.480233394923 190.806278776782 139.869123886516 50.7056405634362 50.7056405634362 50.7056405634362
2056000 10280000 299.56249448264 1800 530.64916546473 424.037359474799 401.981269076137 50.5140384606871 50.5140384606871 50.5140384606871
2057000 10285000 301.771711670246 1800 683.375790679001 50.5201840892403 1060.10187615439 50.5848355539591 50.5848355539591 50.5848355539591
2058000 10290000 303.117549487025 1800 269.301995610798 154.523576758789 355.179176813405 50.6038755573701 50.6038755573701 50.6038755573701
2059000 10295000 305.220353363923 1800 231.786329729698 258.232373599373 -275.876492486798 50.4841329841711 50.4841329841711 50.4841329841711
2060000 10300000 296.550086821427 1800 174.72691473232 202.542001456086 19.7952519103826 50.6188314514134 50.6188314514134 50.6188314514134
2061000 10305000 304.807521824235 1800 -14.6102824200147 36.3771479808916 254.041034983613 50.5395116159167 50.5395116159167 50.5395116159167
2062000 10310000 300.543129263693 1800 -431.204724209444 -239.887878420069 -487.965337498132 50.749476750659 50.749476750659 50.749476750659
2063000 10315000 300.011965132224 1800 -211.427134997011 -54.9765414972904 -422.428597206935 50.5209805560058 50.5209805560058 50.5209805560058
2064000 10320000 304.430869252297 1800 -211.252941753507 -128.409733895507 -134.435405012148 50.3822495649028 50.3822495649028 50.3822495649028
2065000 10325000 291.138649392383 1800 7.26397189327083 -456.752272211475 -171.781161077085 50.3805583298111 50.3805583298111 50.3805583298111
2066000 10330000 301.998461783345 1800 231.58077772185 -135.017213976495 152.042784710338 50.4560787583618 50.4560787583618 50.4560787583618
2067000 10335000 304.745198927338 1800 7.50079212177054 -74.7470482645163 54.4806771670965 50.3806031380759 50.3806031380759 50.3806031380759
2068000 10340000 308.283796841454 1800 15.460012678568 -269.255089790767 -147.631233960501 50.5429975492246 50.5429975492246 50.5429975492246
2069000 10345000 305.89011010989 1800 52.8565544212584 12.504398344234 8.05665356223962 50.2256981824691 50.2256981824691 50.2256981824691
2070000 10350000 296.223477771386 1800 -114.111734397424 -10.1390992959405 -60.6837026927529 50.4297991795907 50.4297991795907 50.4297991795907
2071000 10355000 302.98081906735 1800 -58.9283856333487 -168.086036033087 172.706302161853 50.4548873384027 50.4548873384027 50.4548873384027
2072000 10360000 306.148035269801 1800 433.764344740451 321.737514661747 -125.43590097641 50.4637843433395 50.4637843433395 50.4637843433395
2073000 10365000 296.614138973562 1800 250.793887449293 206.518375251335 340.881832162155 50.4398472012258 50.4398472012258 50.4398472012258
2074000 10370000 303.747740952763 1800 -263.412926317484 -241.769328572796 -261.035739387112 50.4909908914561 50.4909908914561 50.4909908914561
2075000 10375000 306.414596969308 1800 113.374712108946 -40.4740952395083 -96.9776847211518 50.4428108965873 50.4428108965873 50.4428108965873
2076000 10380000 298.830120944676 1800 -75.0126552936939 451.894682790269 237.173706811549 50.3881363059696 50.3881363059696 50.3881363059696
2077000 10385000 304.421984955238 1800 412.210773443205 451.359245943506 182.68068709824 50.5286723298671 50.5286723298671 50.5286723298671
2078000 10390000 301.304381985208 1800 254.604073575774 357.263870330597 163.247128501688 50.4992164807146 50.4992164807146 50.4992164807146
2079000 10395000 305.430611419998 1800 -264.51078352164 -189.723838941796 -443.307834754462 50.4666445846843 50.4666445846843 50.4666445846843
2080000 10400000 305.164899225567 1800 -125.44706748966 -193.928345566456 33.8300926744184 50.45773214423 50.45773214423 50.45773214423
2081000 10405000 303.733589545112 1800 246.861369026289 617.906847324774 92.71912674899 50.4587075016881 50.4587075016881 50.4587075016881
2082000 10410000 302.195992603245 1800 238.955830064471 -18.1119609277837 325.340915014588 50.5967043242482 50.5967043242482 50.5967043242482
2083000 10415000 296.432467142709 1800 -296.218859085877 93.3731409514261 228.284470810154 50.5120685931523 50.5120685931523 50.5120685931523
2084000 10420000 297.563943799491 1800 -301.571194681319 -152.706878878228 -150.968119814003 50.5535078747575 50.5535078747575 50.5535078747575
2085000 10425000 300.835326362947 1800 134.456714237591 -146.86953950563 -409.746717829663 50.6355297134253 50.6355297134253 50.6355297134253
2086000 10430000 305.654378840137 1800 310.666242933557 -119.505674938153 -226.488777086066 50.6235155433225 50.6235155433225 50.6235155433225
2087000 10435000 295.614374703615 1800 -35.8340494258151 77.6182523081769 38.3554387981196 50.5969832947396 50.5969832947396 50.5969832947396
2088000 10440000 305.53021190184 1800 36.109373369075 471.611795586215 235.737406996846 50.568319070444 50.568319070444 50.568319070444
2089000 10445000 296.506282710775 1800 -34.0793721972835 187.052759475909 -169.572560455687 50.4528889517343 50.4528889517343 50.4528889517343
2090000 10450000 289.944653538908 1800 -175.335051101739 -430.578213868404 -53.4904676817811 50.5240625633152 50.5240625633152 50.5240625633152
2091000 10455000 288.6254799592 1800 105.815168791108 90.3157348299843 159.869284092428 50.4059083472285 50.4059083472285 50.4059083472285
2092000 10460000 305.175303001993 1800 -23.9057359824771 -72.9492016154436 -189.556867876466 50.5094067458152 50.5094067458152 50.5094067458152
2093000 10465000 299.071190863686 1800 -399.056741054057 -433.164025261221 -151.41107756732 50.5727037330373 50.5727037330373 50.5727037330373
2094000 10470000 301.05021004663 1800 158.957708516958 -424.877955815799 -77.2254668085815 50.5415831387683 50.5415831387683 50.5415831387683
2095000 10475000 300.610409559091 1800 448.798345525306 298.209381014727 475.19246709072 50.4061091685662 50.4061091685662 50.4061091685662
2096000 10480000 300.473591720398 1800 -268.116607279699 -122.18387884843 -161.634345280143 50.670958044842 50.670958044842 50.670958044842
2097000 10485000 308.024878082579 1800 153.348460586261 -225.45587534184 -255.43633872168 50.4673207144767 50.4673207144767 50.4673207144767
2098000 10490000 295.114214889175 1800 -274.966390396071 -309.772092018204 65.1636145557842 50.6807257997675 50.6807257997675 50.6807257997675
2099000 10495000 292.455578503867 1800 42.8327043952027 46.2878971608062 -121.008143548486 50.6348320359355 50.6348320359355 50.6348320359355
2100000 10500000 294.36847870078 1800 203.916435917958 56.5644374025684 -43.9958293336777 50.6401295195723 50.6401295195723 50.6401295195723
2101000 10505000 292.930533986073 1800 109.911495892731 -167.960245714599 523.75219513707 50.4743691510714 50.4743691510714 50.4743691510714
2102000 10510000 300.777628652222 1800 160.789759392785 -45.5611501752567 159.918458465457 50.3470299471768 50.3470299471768 50.3470299471768
2103000 10515000 300.1384549102 1800 265.821435549027 -62.9497723965416 -84.3217850868106 50.5994290205578 50.5994290205578 50.5994290205578
2104000 10520000 294.555975174327 1800 -148.405941148955 -225.230002289053 -61.7063046088398 50.5911644589913 50.5911644589913 50.5911644589913
2105000 10525000 294.710291162584 1800 -478.922754156669 -300.888414427761 -215.28084767176 50.5728354676722 50.5728354676722 50.5728354676722
2106000 10530000 312.319843429326 1800 -301.766725464864 -221.028978338757 -86.1958511448791 50.7002757547742 50.7002757547742 50.7002757547742
2107000 10535000 309.046537521318 1800 167.864965464914 -49.4708028724753 333.476595394535 50.5648096291342 50.5648096291342 50.5648096291342
2108000 10540000 306.645301709637 1800 15.8945504306528 246.649122173061 68.6870123461933 50.5133786586654 50.5133786586654 50.5133786586654
2109000 10545000 288.8715620223 1800 -35.3179465356809 -184.874998616185 -384.990378597424 50.6116756093202 50.6116756093202 50.6116756093202
2110000 10550000 294.492547052533 1800 424.628042454812 -74.3166961722384 112.854830051517 50.556926555637 50.556926555637 50.556926555637
2111000 10555000 296.270267036812 1800 10.1325275032303 -185.30751876947 -132.717059955257 50.5037391821573 50.5037391821573 50.5037391821573
2112000 10560000 292.653550356156 1800 -169.422006393583 -205.636164457642 -447.939305738315 50.6210907050314 50.6210907050314 50.6210907050314
2113000 10565000 288.803810344097 1800 20.6944799086194 -65.45654041483 -465.589973388254 50.6113257557004 50.6113257557004 50.6113257557004
2114000 10570000 298.90783785961 1800 334.427193630347 345.26004770931 311.119518884305 50.4564972921271 50.4564972921271 50.4564972921271
2115000 10575000 294.115493448771 1800 -286.162595726746 359.698213524269 370.984053091372 50.5966187346879 50.5966187346879 50.5966187346879
2116000 10580000 303.308306053874 1800 68.3795109450317 120.544776204158 -204.441558372547 50.5595321999099 50.5595321999099 50.5595321999099
2117000 10585000 301.605032693832 1800 -179.038647016531 -295.524357451391 27.352135626798 50.4849282474853 50.4849282474853 50.4849282474853
2118000 10590000 298.884783471194 1800 -38.8884986575315 -102.112264242424 -409.358150182633 50.778347655903 50.778347655903 50.778347655903
2119000 10595000 304.621395197197 1800 50.601635047416 142.606216675802 -511.788821659272 50.5917398568373 50.5917398568373 50.5917398568373
2120000 10600000 300.036118492007 1800 258.168231095651 476.175915671083 161.806597610808 50.6469556003735 50.6469556003735 50.6469556003735
2121000 10605000 301.800671142286 1800 306.855006841307 338.555188897451 671.164690633629 50.5752340295794 50.5752340295794 50.5752340295794
2122000 10610000 296.090679115618 1800 -270.929150135697 -46.2808749474733 41.5633714717921 50.4919681417111 50.4919681417111 50.4919681417111
2123000 10615000 300.581954614894 1800 -273.50154387464 394.15267566015 232.924991955435 50.537837785303 50.537837785303 50.537837785303
2124000 10620000 303.446424159851 1800 60.3157879011002 -6.30172596978403 -14.9562826811262 50.4858689496176 50.4858689496176 50.4858689496176
2125000 10625000 302.415695393291 1800 -50.7868316442085 153.393763383224 266.914270076981 50.3150106891893 50.3150106891893 50.3150106891893
2126000 10630000 309.233423812396 1800 431.149222577178 65.5739356458644 83.9219971690699 50.3665642492563 50.3665642492563 50.3665642492563
2127000 10635000 299.882375057955 1800 -45.3121469296996 -411.828635944562 -112.146092162927 50.6772409560345 50.6772409560345 50.6772409560345
2128000 10640000 306.459359982941 1800 -176.282137938093 -311.597126333833 112.198971283694 50.7114783047531 50.7114783047531 50.7114783047531
2129000 10645000 300.040415948491 1800 96.4788082647165 137.827248179469 312.523760067471 50.4891113428552 50.4891113428552 50.4891113428552
2130000 10650000 311.824245573415 1800 -203.437483122683 -109.119131341806 -189.849826432682 50.415586260619 50.415586260619 50.415586260619
2131000 10655000 309.520673717402 1800 172.82081744447 -124.814003219187 -97.688501162437 50.3743081549703 50.3743081549703 50.3743081549703
2132000 10660000 302.491781049162 1800 99.459922450467 -388.490165894566 -145.033594295648 50.5477653743673 50.5477653743673 50.5477653743673
2133000 10665000 307.170853327461 1800 165.953893785031 46.5970860657006 256.027644763429 50.4377769832615 50.4377769832615 50.4377769832615
2134000 10670000 308.174863426369 1800 641.483891438747 480.620659192151 698.315587202213 50.4421173037496 50.4421173037496 50.4421173037496
2135000 10675000 299.364027578105 1800 196.260014641522 2.32342427210876 48.2238289432039 50.4969222064004 50.4969222064004 50.4969222064004
2136000 10680000 301.890575820279 1800 -90.9989971007498 365.884451833432 43.6956487802061 50.4794904673131 50.4794904673131 50.4794904673131
2137000 10685000 307.306518397737 1800 -138.50928466391 300.856705044998 102.837419739177 50.403055182834 50.403055182834 50.403055182834
2138000 10690000 295.131034574366 1800 -504.623876406561 -316.591436639499 -59.3140584278877 50.5798776957458 50.5798776957458 50.5798776957458
2139000 10695000 299.830045395503 1800 -166.505654301037 326.891723929115 19.1506474605674 50.4008763199323 50.4008763199323 50.4008763199323
2140000 10700000 300.081113224653 1800 -376.247952831678 48.3505950128937 -215.533903456252 50.49958468036 50.49958468036 50.49958468036
2141000 10705000 306.423863102722 1800 -322.905055755489 -418.648281392932 28.7259931986682 50.537859346874 50.537859346874 50.537859346874
2142000 10710000 308.338194865436 1800 196.921310661067 -236.125600450256 371.303638905767 50.335433620992 50.335433620992 50.335433620992
2143000 10715000 312.729809122223 1800 -48.4350830788639 -73.2102669068947 172.709863992678 50.3261131686818 50.3261131686818 50.3261131686818
2144000 10720000 303.769778467176 1800 148.619929138894 -208.596233086048 243.511936564364 50.3914588232528 50.3914588232528 50.3914588232528
2145000 10725000 297.802360739225 1800 180.960510976357 637.477089009568 119.578360678802 50.4051758014037 50.4051758014037 50.4051758014037
2146000 10730000 306.588200134464 1800 113.99526365169 356.019002598629 211.902730826679 50.5400207795874 50.5400207795874 50.5400207795874
2147000 10735000 290.244689182091 1800 -543.514887302803 6.55824598733963 -282.596585555488 50.485120822406 50.485120822406 50.485120822406
2148000 10740000 298.064411014405 1800 -570.859147758988 68.2348341765043 -328.612495467317 50.5937941281667 50.5937941281667 50.5937941281667
2149000 10745000 297.196678638128 1800 -381.280779939366 -295.977853215695 -728.935082216896 50.4911508779422 50.4911508779422 50.4911508779422
2150000 10750000 297.297164932795 1800 227.439772593562 -150.245351031571 -305.631002287347 50.569970314593 50.569970314593 50.569970314593
2151000 10755000 301.083003140983 1800 567.85965779574 223.215495989582 360.199476565911 50.4638494101081 50.4638494101081 50.4638494101081
2152000 10760000 294.871097107111 1800 -268.185290710565 -306.127350848314 12.867965834937 50.394983262695 50.394983262695 50.394983262695
2153000 10765000 296.311201771764 1800 -284.235358978884 177.815608474259 280.545782859271 50.4986931332001 50.4986931332001 50.4986931332001
2154000 10770000 302.680741075547 1800 116.823735995838 84.8693315080166 190.436245260153 50.5395598296181 50.5395598296181 50.5395598296181
2155000 10775000 298.718418784075 1800 -320.010596216345 85.0335631874321 441.042906908431 50.3432624167303 50.3432624167303 50.3432624167303
2156000 10780000 308.33676725526 1800 -221.412532232282 -307.092610999697 -97.6590547768081 50.4924600775361 50.4924600775361 50.4924600775361
2157000 10785000 294.095324028301 1800 -120.99233926403 -235.602629585824 -135.678201629795 50.5543658179892 50.5543658179892 50.5543658179892
2158000 10790000 293.411718507312 1800 -96.7433328128392 -208.37830167879 -367.832786669042 50.5942249083121 50.5942249083121 50.5942249083121
2159000 10795000 296.488183222952 1800 -225.492472077318 -240.878388218392 -15.6047298711903 50.6004090280621 50.6004090280621 50.6004090280621
2160000 10800000 307.278561179279 1800 186.058566370407 -14.9863403908002 -422.311324116452 50.548084115265 50.548084115265 50.548084115265
2161000 10805000 296.744716651789 1800 -220.196681900797 -270.173912586592 238.937785827502 50.5385732676806 50.5385732676806 50.5385732676806
2162000 10810000 296.592037520702 1800 -116.546052811479 -241.971577579856 -459.075223112858 50.6035050268867 50.6035050268867 50.6035050268867
2163000 10815000 299.95713212523 1800 359.687133319885 221.329747034756 135.588458409758 50.5323060907446 50.5323060907446 50.5323060907446
2164000 10820000 300.836520655664 1800 -412.56240254957 145.075929895979 -88.0891766177776 50.5266416294992 50.5266416294992 50.5266416294992
2165000 10825000 298.635362764962 1800 141.481622267763 211.979824181071 268.492850255046 50.5425704368522 50.5425704368522 50.5425704368522
2166000 10830000 284.550378835303 1800 -60.9277498241706 -18.6796015243933 -15.4140199750647 50.6847645875527 50.6847645875527 50.6847645875527
2167000 10835000 296.474174449534 1800 -365.603211208009 -20.8842231351595 2.85711292590243 50.7865208310485 50.7865208310485 50.7865208310485
2168000 10840000 297.123840493801 1800 -28.3748060363205 115.539557805675 -58.7167423434487 50.5962208377715 50.5962208377715 50.5962208377715
2169000 10845000 292.92283106508 1800 -811.784836367575 -317.76686343027 -475.256350337309 50.6334501464295 50.6334501464295 50.6334501464295
2170000 10850000 302.718581729481 1800 -210.083174957352 -286.063655910456 -249.772741952764 50.577431253975 50.577431253975 50.577431253975
2171000 10855000 293.597700104478 1800 -147.927374882638 -140.455802833355 65.0532910270892 50.5723587294291 50.5723587294291 50.5723587294291
2172000 10860000 294.236279058335 1800 -90.569274774656 263.12962868815 -253.531251632459 50.5437321394995 50.5437321394995 50.5437321394995
2173000 10865000 291.989006724753 1800 -334.749226735426 -326.385272229055 208.929677588204 50.4763824638559 50.4763824638559 50.4763824638559
2174000 10870000 300.748777123858 1800 -300.172922503194 -362.98725937336 -115.915473735131 50.6115906811553 50.6115906811553 50.6115906811553
2175000 10875000 296.387188047734 1800 -233.090155430355 -628.178357616434 -177.504410361162 50.576832826247 50.576832826247 50.576832826247
2176000 10880000 300.561264360487 1800 -10.7766236870743 -585.163642962921 -271.597450087923 50.6868990334534 50.6868990334534 50.6868990334534
2177000 10885000 307.420684960703 1800 103.250175229192 -125.056239597023 -181.471797723038 50.4438226821599 50.4438226821599 50.4438226821599
2178000 10890000 302.481679501576 1800 -84.5674565444692 -236.731233710509 -90.9793157565143 50.6133257496734 50.6133257496734 50.6133257496734
2179000 10895000 309.126080788616 1800 135.225858241335 183.808687714361 80.0829710575433 50.5436199068327 50.5436199068327 50.5436199068327
2180000 10900000 295.857193982596 1800 475.43888546391 23.1049158833307 297.093585377483 50.5620210320013 50.5620210320013 50.5620210320013
2181000 10905000 303.53739631518 1800 83.9667140931337 -277.09422083789 39.1449642617676 50.6466334385636 50.6466334385636 50.6466334385636
2182000 10910000 292.528991082142 1800 152.027881002782 -65.4389476059364 2.59435698265143 50.496498381037 50.496498381037 50.496498381037
2183000 10915000 300.060913418607 1800 -2.12658591237711 -318.076497148086 -129.275729057007 50.3611912112392 50.3611912112392 50.3611912112392
2184000 10920000 289.24351749205 1800 -183.368515616648 424.217581912824 -155.918995750148 50.4142786873931 50.4142786873931 50.4142786873931
2185000 10925000 312.646623339552 1800 218.105394403169 -11.7553096949631 -256.109073845202 50.6528674769404 50.6528674769404 50.6528674769404
2186000 10930000 301.47246185821 1800 117.197741709123 -87.3168792146605 131.481778105895 50.5706749009181 50.5706749009181 50.5706749009181
2187000 10935000 300.637247613504 1800 -296.327775991116 -56.9576503986885 -585.624276958007 50.5954078848919 50.5954078848919 50.5954078848919
2188000 10940000 297.480982257287 1800 -225.134521806505 -284.510471910033 -139.129623568681 50.6618210040834 50.6618210040834 50.6618210040834
2189000 10945000 300.969753453542 1800 211.567235103816 -416.098039090115 -120.798454103147 50.4827036964298 50.4827036964298 50.4827036964298
2190000 10950000 315.222698817035 1800 169.913999559845 -386.548106550234 -386.798612469697 50.5465631528074 50.5465631528074 50.5465631528074
2191000 10955000 304.283550916726 1800 -121.191764421628 -157.153502551352 -72.4096111418268 50.5963593557206 50.5963593557206 50.5963593557206
2192000 10960000 295.279779269238 1800 69.4578410974028 -33.2565036968315 -45.9037414503576 50.4520444159373 50.4520444159373 50.4520444159373
2193000 10965000 304.914805158826 1800 -264.106217768155 -435.470014380025 -254.763150787941 50.6052169956161 50.6052169956161 50.6052169956161
2194000 10970000 300.203401452875 1800 86.7396947296292 -160.119616448916 -426.961277780143 50.587199967337 50.587199967337 50.587199967337
2195000 10975000 305.538901021829 1800 -816.606366628722 -175.204492189066 -212.327590789908 50.5669902125351 50.5669902125351 50.5669902125351
2196000 10980000 303.312942564328 1800 -407.362253777731 -262.413937715593 -83.9982508240152 50.5978135539285 50.5978135539285 50.5978135539285
2197000 10985000 293.541263393013 1800 547.252138610204 462.921718369217 530.962652095739 50.4167362069075 50.4167362069075 50.4167362069075
2198000 10990000 305.537951089142 1800 284.864884183987 -162.709929572328 482.987265248189 50.5529322559001 50.5529322559001 50.5529322559001
2199000 10995000 298.63428857144 1800 -63.2506154595119 181.900173836192 -103.850511585547 50.5602913959452 50.5602913959452 50.5602913959452
2200000 11000000 293.752303978759 1800 -217.385938622053 -124.746776578654 230.963616367208 50.5004687457533 50.5004687457533 50.5004687457533
2201000 11005000 299.891274634891 1800 168.069319928611 18.5603567556418 248.419993520866 50.4740976833799 50.4740976833799 50.4740976833799
2202000 11010000 296.468426101027 1800 -74.8331628539482 336.09462689096 1.41852975852994 50.4936416480113 50.4936416480113 50.4936416480113
2203000 11015000 296.77244340873 1800 28.0262687849021 -396.872049590316 -303.57636055832 50.5299781509805 50.5299781509805 50.5299781509805
2204000 11020000 305.27842462031 1800 283.551299904575 -131.830398637608 124.891619997781 50.4863914639882 50.4863914639882 50.4863914639882
2205000 11025000 302.874108173743 1800 39.5102737758194 29.9793628927716 76.0638207981383 50.4664514157119 50.4664514157119 50.4664514157119
2206000 11030000 304.850771881117 1800 -14.0168927302883 196.257296996179 -72.3108001343068 50.6231622339679 50.6231622339679 50.6231622339679
2207000 11035000 301.801561691738 1800 -136.735018382482 225.038798571589 107.327774033018 50.5758022027198 50.5758022027198 50.5758022027198
2208000 11040000 308.276816877832 1800 -406.364278862941 -225.750459276151 29.0287153823014 50.6919446269763 50.6919446269763 50.6919446269763
2209000 11045000 298.082231441696 1800 -148.031951206962 -3.7519502932155 430.300119244971 50.61115104513 50.61115104513 50.61115104513
2210000 11050000 300.777763772044 1800 339.238171957372 356.72088970678 12.1643329376204 50.4548735302705 50.4548735302705 50.4548735302705
2211000 11055000 302.307304604712 1800 -490.010101989429 -205.285006778278 -293.214230616116 50.6233142696676 50.6233142696676 50.6233142696676
2212000 11060000 296.498657346866 1800 -187.587197794319 69.6279170823877 -42.5194344337395 50.6844362921677 50.6844362921677 50.6844362921677
2213000 11065000 303.424943335678 1800 -339.075577692777 -308.320367291904 -29.4014781786955 50.4545850941066 50.4545850941066 50.4545850941066
